Object,Start,End,Count,Surface area,Flat area,Volume,
d03_sp15,140,164,33,1.61152,1.75029,0.0840141,
d03_sp16,152,162,12,0.585129,0.722737,0.0346914,
d03_sp17,160,169,10,0.383161,0.435854,0.020921,
d03_sp18,170,180,19,1.2216,1.70131,0.0816629,
d03_sp19,177,184,8,0.514122,0.559874,0.0268739,
d03_sp20,182,190,9,0.451848,0.614193,0.0294813,
d03_sp21,166,202,41,2.53678,3.80724,0.182747,
d03_sp22,195,202,8,0.513704,0.698352,0.0335209,
d03_sp23,199,202,4,0.261655,0.387109,0.0185812,
d03_spiney_sa,114,164,97,9.55043,20.7256,0.99483,
d03_use for box scale,72,72,1,0.0191904,0.0191904,0,
d03c01a,72,74,3,0.0927931,0.0930599,0.00446688,
d03c01b,84,87,4,0.100791,0.0856413,0.00411078,
d03c02,80,81,2,0.0624646,0.0609513,0.00292566,
d03c03,82,85,4,0.0663186,0.0344623,0.00165419,
d03c04_sym,85,92,8,0.192702,0.1258,0.00603838,
d03c05,102,107,6,0.30436,0.38642,0.0185482,
d03c06,94,96,3,0.0640867,0.0411435,0.00197489,
d03c07,102,104,3,0.0685957,0.0464269,0.00222849,
d03c08,112,121,12,0.534649,0.635823,0.0305195,
d03c09,114,116,3,0.0746075,0.0516998,0.00248159,
d03c10,116,124,11,0.680546,1.06977,0.0513489,
d03c11,132,135,4,0.111394,0.0930725,0.00446748,
d03c12,132,135,4,0.15344,0.170867,0.00820162,
d03c13a,139,142,4,0.0946521,0.0654246,0.00314038,
d03c13b,142,143,2,0.0372668,0.0206123,0.000989393,
d03c14,143,147,5,0.163559,0.130127,0.00624607,
d03c15a,140,142,3,0.0708569,0.0524048,0.00251543,
d03c15b,151,153,3,0.0609698,0.0406286,0.00195017,
d03c15c,161,164,4,0.106755,0.0747368,0.00358736,
d03c16,152,153,2,0.0626536,0.0606718,0.00291225,
d03c17,168,170,3,0.0937637,0.0871816,0.00418472,
d03c18a,171,174,4,0.0863283,0.0455807,0.00218787,
d03c18b,172,179,8,0.225034,0.135209,0.00649005,
d03c19,177,182,6,0.136484,0.0784397,0.00376511,
d03c20,186,190,5,0.142019,0.0884675,0.00424644,
d03cfa01a,72,74,3,0.0442013,0.0343426,0.000607683,
d03cfa01b,84,87,4,0.0300378,0.0300378,0,
d03cfa02,80,80,1,0.0337199,0.0303649,0.00145752,
d03cfa03,82,85,4,0.0186566,0.0186566,0,
d03cfa04,85,92,8,0.0635701,0.0635701,0,
d03cfa05,102,107,8,0.164861,0.146888,0.0022109,
d03cfa06,94,96,3,0.0207092,0.0207092,0,
d03cfa07,102,104,3,0.0216928,0.0216928,0,
d03cfa08,112,121,12,0.232401,0.216738,0.000746558,
d03cfa09,114,116,3,0.0261867,0.0261867,0,
d03cfa10,116,124,16,0.405339,0.393372,0.00664653,
d03cfa11,132,135,4,0.0344449,0.0344449,0,
d03cfa12,132,135,4,0.0715812,0.0639624,0.00126849,
d03cfa13a,139,142,4,0.0297542,0.0297542,0,
d03cfa13b,142,143,2,0.0113683,0.0113683,0,
d03cfa14,143,147,5,0.0625859,0.0625859,0,
d03cfa15a,140,142,3,0.0201317,0.0201317,0,
d03cfa15b,151,153,3,0.0157568,0.0157568,0,
d03cfa15c,161,164,4,0.0378627,0.0378627,0,
d03cfa16,152,153,2,0.0343263,0.026885,0.000893082,
d03cfa17,168,169,3,0.0597867,0.037167,0.00140507,
d03cfa18a,171,174,4,0.0292743,0.0292743,0,
d03cfa18b,172,179,8,0.0926794,0.0926794,0,
d03cfa19,177,182,6,0.0520777,0.0520777,0,
d03cfa20,186,190,5,0.0568157,0.0568157,0,
d03delete,152,152,1,0.0400482,0.0473667,0.0022736,
D03dia1,62,62,1,0.0252754,0.0252754,0,
D03dia2,142,142,1,0.02166,0.02166,0,
D03dia3,202,202,1,0.0275809,0.0275809,0,
d03p01,71,80,9,0.0301168,0.00366799,0.000176064,
d03p01_branched,75,75,1,0.00273327,0.000243337,1.16802e-05,
d03p01adia,72,72,1,0.0184712,0.0184712,0,
d03p01bdia,85,85,1,0.0142867,0.0142867,0,
d03p02,74,79,6,0.0537046,0.00282803,0.000135745,
d03p02dia,80,80,1,0.0181412,0.0181412,0,
d03p03,83,88,6,0.0314856,0.0034424,0.000165235,
d03p03dia,83,83,1,0.011071,0.011071,0,
d03p04_symm,85,92,8,0.0280577,0.00205242,9.85162e-05,
d03p05,94,99,6,0.040224,0.00562434,0.000269969,
d03p05dia,106,106,1,0.0399188,0.0399188,0,
d03p06,101,106,6,0.0336278,0.00511136,0.000245345,
d03p06dia,96,96,1,0.0119099,0.0119099,0,
d03p07,108,111,4,0.0218689,0.00389442,0.000186932,
d03p07dia,104,104,1,0.0137729,0.0137729,0,
d03p08,113,120,8,0.0948042,0.0138899,0.000666716,
d03p08dia,118,118,1,0.0412413,0.0412413,0,
d03p09,113,115,3,0.0130091,0.00117658,5.64756e-05,
d03p09dia,114,114,1,0.0154615,0.0154615,0,
d03p10,126,132,7,0.038857,0.00449874,0.00021594,
d03p10dia,119,119,1,0.0576464,0.0576464,0,
d03p11,130,134,5,0.0163837,0.00194487,9.33537e-05,
d03p11dia,133,133,1,0.0157506,0.0157506,0,
d03p12,136,142,7,0.0612229,0.00312389,0.000149947,
d03p12dia,135,135,1,0.0213313,0.0213313,0,
d03p13_multisynaptic,139,142,4,0.0209486,0.00228539,0.000109699,
d03p13dia,140,140,1,0.0182946,0.0182946,0,
d03p14,144,150,7,0.0309637,0.00285667,0.00013712,
d03p14dia,146,146,1,0.0282735,0.0282735,0,
d03p15_branched,151,155,5,0.0219691,0.0020133,9.66383e-05,
d03p15adia,142,142,1,0.0123677,0.0123677,0,
d03p15bdia,153,153,1,0.0122285,0.0122285,0,
d03p15cdia,162,162,1,0.0172925,0.0172925,0,
d03p16,159,164,6,0.0338568,0.00518074,0.000248675,
d03p16dia,154,154,1,0.0200695,0.0200695,0,
d03p17,159,161,3,0.0165126,0.00296006,0.000142083,
d03p17dia,168,168,1,0.0185286,0.0185286,0,
d03p18_branched,169,177,9,0.108994,0.0157012,0.000753655,
d03p18adia,172,172,1,0.0131336,0.0131336,0,
d03p18bdia,176,176,1,0.0232101,0.0232101,0,
d03p19,176,181,6,0.0985828,0.0265707,0.00127539,
d03p19dia,182,182,1,0.0247518,0.0247518,0,
d03p20,182,184,3,0.0535224,0.0122055,0.000585864,
d03p20dia,188,188,1,0.0179723,0.0179723,0,
d03p21_branched,190,195,6,0.0713626,0.0110786,0.000531772,
d03p22,195,197,3,0.0189213,0.00248904,0.000119474,
d03p23,198,199,2,0.00590776,0.00036397,1.74706e-05,
d03plinn01a,72,74,2,0.0170799,0.00395574,0.000189876,
d03plinn01b,72,72,2,0.0170794,0.00395551,0.000189864,
d03plinn02,74,84,2,0.0170807,0.00395615,0.000189895,
d03plinn03,84,85,2,0.0170807,0.00395614,0.000189895,
d03plinn04,85,95,2,0.0170806,0.00395608,0.000189892,
d03plinn05,95,101,2,0.0170806,0.00395608,0.000189892,
d03plinn06,101,108,2,0.0170792,0.00395544,0.000189861,
d03plinn07,108,113,2,0.0170794,0.00395551,0.000189865,
d03plinn08,113,113,2,0.00287552,2.47117e-05,1.18616e-06,
d03plinn09,113,126,2,0.0170792,0.00395544,0.000189861,
d03plinn10,126,130,2,0.0170462,0.00393997,0.000189118,
d03plinn11,130,136,2,0.0170462,0.00393996,0.000189118,
d03plinn12,136,138,2,0.0170436,0.0039387,0.000189058,
d03plinn13a,138,144,2,0.0170462,0.00393997,0.000189119,
d03plinn13b,138,144,2,0.0170462,0.00393997,0.000189119,
d03plinn14,144,151,2,0.0170462,0.00393997,0.000189119,
d03plinn15a,151,160,2,0.0170462,0.00393998,0.000189119,
d03plinn15b,151,151,2,0.0170462,0.00393998,0.000189119,
d03plinn15c,151,151,2,0.0170462,0.00393998,0.000189119,
d03plinn16,160,160,2,0.0056012,4.49225e-05,2.15628e-06,
d03plinn17,160,169,2,0.0171983,0.00401046,0.000192502,
d03plinn18a,169,176,2,0.0171969,0.00400976,0.000192469,
d03plinn18b,169,176,2,0.0171969,0.00400976,0.000192469,
d03plinn19,176,182,2,0.0175423,0.00416747,0.000200038,
d03plinn20,182,191,2,0.0185051,0.00461092,0.000221324,
d03plinnALL,72,191,40,0.317834,0.0721534,0.00346336,
d03rb14,144,146,6,0.0411387,0.00918722,0.000440986,
d03rb18,170,171,16,0.0824753,0.0138458,0.000664598,
d03rh13,139,139,8,0.0279751,0.00318633,0.000152944,
d03rn15,152,152,5,0.0279369,0.00508425,0.000244044,
d03rs01,76,78,10,0.0617424,0.0124169,0.000596013,
d03rs01_0.5umSCALE,78,78,2,0.0786156,0.0571752,0.0015924,
d03sa08,113,116,4,0.0568575,0.0121803,0.000584655,
d03SER,72,190,593,6.69783,2.35031,0.112815,
d03ser12,136,139,4,0.0589003,0.0130714,0.000627425,
d03SERp08,114,117,16,0.534093,0.291486,0.0139913,
d03SERp10,115,129,33,0.708242,0.307727,0.0147709,
