Object,Start,End,Count,Surface area,Flat area,Volume,
d01cfa22b,125,130,6,0.0448336,0.0448336,0,
d01cfa23,148,151,5,0.0883813,0.0762458,0.00243807,
d01cfa24,162,165,4,0.0217974,0.0217974,0,
d01cfa25a,163,167,6,0.0709071,0.0709071,0,
d01cfa25b,120,122,3,0.0209359,0.0209359,0,
d01cfa26,183,185,6,0.126753,0.107444,0.00402263,
d01cfa27,160,165,6,0.068625,0.068625,0,
d01cfa28a,164,169,6,0.103552,0.103552,0,
d01cfa28b1,174,175,3,0.05712,0.0392959,0.00158136,
d01cfa28b2,176,179,4,0.028489,0.028489,0,
d01cfa29,175,180,6,0.0946111,0.0946111,0,
d01cfa30,198,201,7,0.217046,0.230581,0.00728132,
d01cfa31,21,23,3,0.0276323,0.0276323,0,
d01cfa32,110,116,7,0.151819,0.148893,0.00120442,
d01cfa34,79,84,6,0.0495711,0.0495711,0,
D01dia1,198,198,1,0.0383188,0.0383188,0,
D01dia2,101,101,1,0.0220646,0.0220646,0,
D01dia3,2,2,1,0.0263929,0.0263929,0,
d01p01_symmetric,5,11,7,0.0173193,0.000893749,4.29e-05,
d01p02_psh,13,23,11,0.0887703,0.00406732,0.000195231,
d01p03,24,29,6,0.0328279,0.00397427,0.000190765,
d01p04,32,36,5,0.0233513,0.00227459,0.00010918,
d01p05,37,43,7,0.0289834,0.00250295,0.000120141,
d01p06,42,46,5,0.0237941,0.00313235,0.000150353,
d01p07,47,49,3,0.0191334,0.00429163,0.000205998,
d01p08,57,59,3,0.0509333,0.0108906,0.000522751,
d01p09,62,66,5,0.0330733,0.00456284,0.000219016,
d01p10,69,72,4,0.0280119,0.00409146,0.00019639,
d01p11,74,77,4,0.0141843,0.00176095,8.45256e-05,
d01p12_symmetric,82,92,11,0.0848679,0.00363285,0.000174377,
d01p13,81,88,8,0.0581829,0.00935823,0.000449195,
d01p14,91,99,9,0.0573339,0.00761786,0.000365658,
d01p15,93,96,4,0.0261139,0.00355579,0.000170678,
d01p16,94,96,3,0.0237986,0.00540626,0.0002595,
d01p17,104,112,9,0.0541263,0.0113659,0.000545563,
d01p18,104,108,5,0.0566213,0.00764015,0.000366727,
d01p19,117,125,9,0.0440272,0.00449213,0.000215622,
d01p20,125,129,5,0.0574486,0.00768637,0.000368946,
d01p21,131,134,4,0.0102829,0.000860996,4.13278e-05,
d01p22_br,134,139,6,0.023844,0.00197632,9.48634e-05,
d01p23,143,145,3,0.0148055,0.00152206,7.30587e-05,
d01p24,148,153,6,0.0360246,0.00451128,0.000216541,
d01p25_br,157,164,8,0.0340692,0.00302613,0.000145254,
d01p26,163,171,9,0.0478571,0.00690082,0.000331239,
d01p27,165,169,5,0.0259364,0.00438167,0.00021032,
d01p28_br_multi,174,178,5,0.0265964,0.00295072,0.000141635,
d01p29,175,186,12,0.0771033,0.0103328,0.000495973,
d01p30,195,200,6,0.0913251,0.0199281,0.000956547,
d01p31_st,20,23,4,0.0120353,0.00126834,6.08803e-05,
d01p32,121,124,4,0.0348662,0.00176564,8.47508e-05,
d01p33_inc,201,202,2,0.0291409,0.00224659,0.000107836,
d01p34,104,108,5,0.021751,0.00197352,9.47289e-05,
d01r29-maybe-php_exclude,178,178,1,0.0276912,0.0251098,0.00120527,
d01rb13,84,86,13,0.063574,0.010127,0.000486096,
d01rb18,105,106,10,0.0452249,0.00666197,0.000319775,
d01rb21-maybeno-php,131,133,14,0.0562676,0.00736593,0.000353565,
d01rn14,94,95,7,0.03412,0.000886257,4.25403e-05,
d01rs_inc,201,201,6,0.0302408,0.00493293,0.000236781,
d01rs02,45,47,9,0.0310733,0.00349368,0.000167697,
d01rs03,17,17,5,0.0159598,0.00165922,7.96426e-05,
d01rs04,40,40,5,0.0100301,0.000655519,3.14649e-05,
d01rs-maybephp,123,123,1,0.0226335,0.0155125,0.000744602,
d01sa06,36,44,9,0.0716371,0.00859383,0.000412504,
d01sa32php,119,126,9,0.0997306,0.0182967,0.000878241,
d01SER,5,202,757,10.0828,3.58926,0.172285,
d01ser17,104,112,8,0.0870614,0.0142795,0.000685417,
d01ser19,117,125,8,0.074329,0.0105261,0.000505253,
d01ser25,157,161,5,0.033144,0.00331143,0.000158948,
d01ser28,174,178,5,0.0667197,0.0134171,0.000644022,
d01SERp06,35,44,16,0.324627,0.153473,0.00736672,
d01SERp17,108,112,8,0.31087,0.11671,0.00560207,
d01SERp28,176,176,1,0.0295848,0.0211334,0.0010144,
d01SERp32,117,126,14,0.518408,0.321359,0.0154252,
d01sp02,19,30,12,0.472252,0.426024,0.0204491,
d01sp03,14,28,19,1.64929,2.49099,0.119568,
d01sp04,27,36,10,0.42164,0.425103,0.020405,
d01sp05,38,58,21,0.713339,0.676061,0.0324509,
d01sp06,20,46,28,2.07086,3.19567,0.153392,
d01sp07,39,49,12,0.861324,1.47865,0.0709752,
d01sp08,52,60,10,0.65476,0.948224,0.0455148,
d01sp09,53,66,17,0.580193,0.503496,0.0241678,
d01sp10,46,71,26,1.10035,1.40891,0.0676277,
d01sp11,65,77,15,0.705267,0.787216,0.0377864,
d01sp13,81,100,25,1.22858,1.81612,0.0871738,
d01sp14,91,104,20,1.33529,1.77563,0.0852304,
d01sp15,89,96,8,0.482775,0.54278,0.0260534,
d01sp16,94,115,23,1.22242,1.40543,0.0674608,
d01sp17,97,114,21,2.17633,3.68676,0.176965,
d01sp18,104,121,18,0.897807,1.10683,0.053128,
d01sp19,107,125,19,1.0369,1.54314,0.0740709,
d01sp20,125,150,27,1.29221,2.0034,0.096163,
d01sp21,112,133,22,1.15468,1.78599,0.0857278,
d01sp22_br,123,137,23,1.06875,1.25473,0.0602272,
d01sp23,143,151,9,0.627651,1.12022,0.0537704,
d01sp24,148,167,20,0.544176,0.454435,0.0218129,
d01sp25_br,120,168,54,1.92667,2.22926,0.107004,
d01sp26,163,186,25,1.06519,1.46544,0.0703411,
d01sp27,159,169,11,0.799596,0.985675,0.0473124,
d01sp28_br_multi,164,179,19,1.61087,2.97423,0.142763,
d01sp29,173,180,8,0.677539,1.23195,0.0591335,
d01sp30,196,202,8,0.771191,1.47514,0.0708069,
d01sp32,108,128,28,2.21346,3.73866,0.179456,
d01sp34,78,107,30,0.972988,1.05816,0.0507916,
