section,Trace,Comment,Length,Area,Thickness,
15,d01SER,,0.805891,0.0134141,0.048,
15,d01sp03,,1.13043,0.0598714,0.048,
16,d01,,2.75344,0.496719,0.048,
16,d01p02_psh,,0.147852,0.000268519,0.048,
16,d01SER,,0.74102,0.012885,0.048,
16,d01SER,,0.252237,0.00308564,0.048,
16,d01SER,,0.176479,0.0023283,0.048,
16,d01sp03,,1.61783,0.0946493,0.048,
17,d01,,2.96859,0.562049,0.048,
17,d01__teamsymmquestionrs03,,0.48154,0.0182689,0.048,
17,d01p02_psh,,0.147885,0.000268505,0.048,
17,d01rs03,,0.0665137,0.000331974,0.048,
17,d01rs03,,0.0665051,0.000331906,0.048,
17,d01rs03,,0.0665008,0.000331873,0.048,
17,d01rs03,,0.066484,0.000331699,0.048,
17,d01rs03,,0.0664915,0.000331769,0.048,
17,d01SER,,0.72026,0.011874,0.048,
17,d01SER,,0.184443,0.00253055,0.048,
17,d01SER,,0.277743,0.00472126,0.048,
17,d01sp03,,1.93403,0.118067,0.048,
18,d01,,3.05303,0.586917,0.048,
18,d01c02,,1.27047,0.119611,0.048,
18,d01c03,,0.780858,0.0377457,0.048,
18,d01cfa02,,1.14695,0.0900988,0.048,
18,d01cfa03,,0.312689,0,0.048,
18,d01p02_psh,,0.147866,0.000268477,0.048,
18,d01SER,,0.362748,0.00602475,0.048,
18,d01SER,,0.267339,0.00293559,0.048,
18,d01SER,,0.24302,0.00334816,0.048,
18,d01SER,,0.205503,0.00269425,0.048,
18,d01sp03,,2.17146,0.130659,0.048,
19,d01,,4.26607,0.46115,0.048,
19,d01c02,,1.71215,0.206951,0.048,
19,d01c03,,1.05938,0.059215,0.048,
19,d01cfa02,,1.1706,0,0.048,
19,d01cfa03,,0.475098,0,0.048,
19,d01p02_psh,,0.14789,0.000268533,0.048,
19,d01SER,,0.401686,0.00687754,0.048,
19,d01SER,,0.244807,0.00259053,0.048,
19,d01SER,,0.269371,0.00405838,0.048,
19,d01sp02,,2.32058,0.110957,0.048,
19,d01sp03,,2.36538,0.185849,0.048,
20,d01,,2.36138,0.346883,0.048,
20,d01c02,,0.958778,0.0591077,0.048,
20,d01c03,,1.36189,0.0813416,0.048,
20,d01cfa02,,0.355242,0,0.048,
20,d01cfa03,,0.612647,0,0.048,
20,d01p02_psh,,0.147885,0.000268505,0.048,
20,d01p31_st,,0.0924898,0.000641939,0.048,
20,d01SER,,0.230561,0.00202733,0.048,
20,d01SER,,0.255885,0.00292234,0.048,
20,d01SER,,0.260743,0.00282316,0.048,
20,d01sp02,,1.45607,0.0809004,0.048,
20,d01sp03,,2.80806,0.259058,0.048,
20,d01sp06,,0.299942,0.00616323,0.048,
21,d01,,2.45485,0.332146,0.048,
21,d01c02,,0.819695,0.0408118,0.048,
21,d01c03,,1.44854,0.0954209,0.048,
21,d01c31,,0.432239,0.0132,0.048,
21,d01cfa02,,0.315465,0,0.048,
21,d01cfa03,,0.641343,0,0.048,
21,d01cfa31,,0.154669,0,0.048,
21,d01p02_psh,,0.147866,0.000268477,0.048,
21,d01p31_st,,0.0527394,0.000208726,0.048,
21,d01SER,,0.116644,0.000860685,0.048,
21,d01SER,,0.333974,0.00362372,0.048,
21,d01SER,,0.256712,0.00366687,0.048,
21,d01sp02,,0.878731,0.0432089,0.048,
21,d01sp03,,3.19692,0.290477,0.048,
21,d01sp06,,0.226057,0.0032281,0.048,
21,d01sp06,,0.762456,0.0284192,0.048,
22,d01,,2.54727,0.330416,0.048,
22,d01c02,,0.611539,0.0237541,0.048,
22,d01c03,,1.28517,0.0831892,0.048,
22,d01c31,,0.575649,0.0182292,0.048,
22,d01cfa02,,0.221676,0,0.048,
22,d01cfa03,,0.547184,0,0.048,
22,d01cfa31,,0.248,0,0.048,
22,d01p02_psh,,0.147866,0.000268477,0.048,
22,d01p31_st,,0.0527534,0.000208837,0.048,
22,d01SER,,0.12124,0.000847909,0.048,
22,d01SER,,0.146598,0.00156216,0.048,
22,d01SER,,0.157003,0.00156234,0.048,
22,d01SER,,0.108733,0.000852138,0.048,
22,d01sp02,,0.722805,0.0305627,0.048,
22,d01sp03,,3.16044,0.29582,0.048,
22,d01sp06,,1.43342,0.0709488,0.048,
23,d01,,2.65288,0.346281,0.048,
23,d01c02,,0.62003,0.0244767,0.048,
23,d01c03,,1.23273,0.0751185,0.048,
23,d01c31,,0.434275,0.0114532,0.048,
23,d01cfa02,,0.224408,0,0.048,
23,d01cfa03,,0.539743,0,0.048,
23,d01cfa31,,0.173003,0,0.048,
23,d01p02_psh,,0.147885,0.000268505,0.048,
23,d01p31_st,,0.0527534,0.000208837,0.048,
23,d01SER,,0.27835,0.00440728,0.048,
23,d01SER,,0.20184,0.00234173,0.048,
23,d01SER,,0.148059,0.00150625,0.048,
23,d01SER,,0.145765,0.00139846,0.048,
23,d01sp02,,0.699425,0.0314849,0.048,
23,d01sp03,,3.53427,0.313976,0.048,
23,d01sp06,,1.77664,0.0978753,0.048,
24,d01,,2.25409,0.354005,0.048,
24,d01c03,,0.984888,0.0536995,0.048,
24,d01c06,,0.609907,0.0250767,0.048,
24,d01cfa03,,0.418743,0,0.048,
24,d01cfa06,,0.219102,0,0.048,
24,d01p03,,0.17757,0.00151329,0.048,
24,d01SER,,0.14145,0.0013946,0.048,
24,d01SER,,0.140807,0.00115755,0.048,
24,d01SER,,0.188729,0.00203995,0.048,
24,d01SER,,0.150291,0.00159684,0.048,
24,d01SER,,0.603304,0.00779829,0.048,
24,d01sp02,,0.595481,0.0246501,0.048,
24,d01sp03,,1.40289,0.0782947,0.048,
24,d01sp03,,2.53643,0.237103,0.048,
24,d01sp06,,1.98379,0.0999188,0.048,
25,d01,,2.1936,0.327314,0.048,
25,d01c03,,0.54457,0.0216006,0.048,
25,d01c06,,1.0429,0.0582486,0.048,
25,d01cfa03,,0.163189,0,0.048,
25,d01cfa06,,0.46102,0,0.048,
25,d01p03,,0.101249,0.000492002,0.048,
25,d01SER,,0.419378,0.00807366,0.048,
25,d01SER,,0.230386,0.00394216,0.048,
25,d01SER,,0.171533,0.00181594,0.048,
25,d01SER,,0.163053,0.0016617,0.048,
25,d01sp02,,0.602425,0.0224888,0.048,
25,d01sp03,,1.38429,0.0708886,0.048,
25,d01sp03,,2.23223,0.166877,0.048,
25,d01sp06,,2.44121,0.120508,0.048,
26,d01,,2.25752,0.328762,0.048,
26,d01c06,,1.26241,0.0766949,0.048,
26,d01cfa06,,0.593292,0,0.048,
26,d01p03,,0.101266,0.000492176,0.048,
26,d01SER,,0.182466,0.00229385,0.048,
26,d01SER,,0.251201,0.00399855,0.048,
26,d01SER,,0.169458,0.00181202,0.048,
26,d01SER,,0.298231,0.00455391,0.048,
26,d01SER,,0.369615,0.00916255,0.048,
26,d01sp02,,0.59346,0.0214859,0.048,
26,d01sp03,,0.60546,0.0179995,0.048,
26,d01sp03,,1.85787,0.102647,0.048,
26,d01sp06,,2.49204,0.146147,0.048,
27,d01,,2.25488,0.337246,0.048,
27,d01c04,,0.440005,0.0128516,0.048,
27,d01c06,,1.26733,0.0771295,0.048,
27,d01cfa06,,0.578358,0,0.048,
27,d01p03,,0.101266,0.000492176,0.048,
27,d01SER,,0.0990545,0.000679933,0.048,
27,d01SER,,0.311355,0.00583625,0.048,
27,d01SER,,0.207837,0.00296957,0.048,
27,d01SER,,0.240631,0.00399837,0.048,
27,d01SER,,0.852645,0.0257102,0.048,
27,d01sp02,,0.600742,0.0196849,0.048,
27,d01sp03,,0.580778,0.0170422,0.048,
27,d01sp03,,0.998008,0.0280995,0.048,
27,d01sp04,,0.600163,0.0202812,0.048,
27,d01sp06,,2.461,0.175498,0.048,
28,d01,,2.14858,0.314606,0.048,
28,d01c04,,0.440005,0.0128516,0.048,
28,d01c06,,1.34981,0.0860622,0.048,
28,d01cfa04,,0.149166,0,0.048,
28,d01cfa06,,0.610132,0,0.048,
28,d01p03,,0.101281,0.000492316,0.048,
28,d01SER,,0.0962352,0.000589697,0.048,
28,d01SER,,0.291816,0.00410976,0.048,
28,d01SER,,0.241,0.00304712,0.048,
28,d01SER,,0.150342,0.00137711,0.048,
28,d01SER,,0.936836,0.0176412,0.048,
28,d01sp02,,0.556929,0.0175179,0.048,
28,d01sp03,,0.268289,0.00344827,0.048,
28,d01sp04,,0.745566,0.0373635,0.048,
28,d01sp06,,2.42119,0.196266,0.048,
29,d01,,2.09067,0.299092,0.048,
29,d01c06,,1.388,0.0907988,0.048,
29,d01cfa06,,0.663305,0,0.048,
29,d01p03,,0.101281,0.000492316,0.048,
29,d01SER,,0.141574,0.00128252,0.048,
29,d01SER,,0.144521,0.0014674,0.048,
29,d01SER,,0.272814,0.00453583,0.048,
29,d01SER,,0.187393,0.00212583,0.048,
29,d01SER,,0.0991546,0.000705708,0.048,
29,d01sp02,,0.435068,0.0134051,0.048,
29,d01sp04,,0.85048,0.0510712,0.048,
29,d01sp06,,2.41524,0.189949,0.048,
30,d01,,2.03411,0.287868,0.048,
30,d01c06,,1.33352,0.0930841,0.048,
30,d01cfa06,,0.612782,0,0.048,
30,d01SER,,0.114042,0.000813543,0.048,
30,d01SER,,0.272173,0.00352934,0.048,
30,d01SER,,0.0874897,0.000546471,0.048,
30,d01SER,,0.137039,0.00128233,0.048,
30,d01sp02,,0.376861,0.00967702,0.048,
30,d01sp04,,0.906249,0.0601743,0.048,
30,d01sp06,,2.33581,0.191704,0.048,
31,d01,,2.08292,0.288273,0.048,
31,d01c06,,1.17791,0.0766712,0.048,
31,d01cfa06,,0.517279,0,0.048,
31,d01SER,,0.151215,0.00142485,0.048,
31,d01SER,,0.157353,0.00152784,0.048,
31,d01SER,,0.205516,0.0026897,0.048,
31,d01SER,,0.282392,0.00420021,0.048,
31,d01sp04,,0.882388,0.0497674,0.048,
31,d01sp06,,2.1895,0.179704,0.048,
32,d01,,2.13833,0.278568,0.048,
32,d01c06,,0.936243,0.0555731,0.048,
32,d01cfa06,,0.396679,0,0.048,
32,d01p04,,0.0972911,0.00045486,0.048,
32,d01SER,,0.230858,0.00283662,0.048,
32,d01SER,,0.142805,0.00130504,0.048,
32,d01SER,,0.219198,0.00338027,0.048,
32,d01SER,,0.126482,0.000970191,0.048,
32,d01SER,,0.410713,0.00648627,0.048,
32,d01sp04,,1.15374,0.0632724,0.048,
32,d01sp06,,2.01362,0.198306,0.048,
33,d01,,2.16988,0.297844,0.048,
33,d01c06,,0.63951,0.0299984,0.048,
33,d01cfa06,,0.187053,0,0.048,
33,d01p04,,0.0972911,0.00045486,0.048,
33,d01SER,,0.120556,0.000983129,0.048,
33,d01SER,,0.12729,0.000852685,0.048,
33,d01SER,,0.265554,0.0039945,0.048,
33,d01SER,,0.235466,0.00379402,0.048,
33,d01SER,,0.50463,0.00795357,0.048,
33,d01sp04,,1.22187,0.056931,0.048,
33,d01sp06,,1.85607,0.191338,0.048,
34,d01,,2.24312,0.314952,0.048,
34,d01p04,,0.0973059,0.000455004,0.048,
34,d01SER,,0.112902,0.000896257,0.048,
34,d01SER,,0.306667,0.00422884,0.048,
34,d01SER,,0.262857,0.00304566,0.048,
34,d01SER,,0.284515,0.00333305,0.048,
34,d01SER,,0.195686,0.00195802,0.048,
34,d01sp04,,1.15688,0.0496701,0.048,
34,d01sp06,,1.82301,0.198204,0.048,
35,d01,,2.26116,0.30594,0.048,
35,d01p04,,0.0972911,0.00045486,0.048,
35,d01SER,,0.209235,0.00311075,0.048,
35,d01SER,,0.193361,0.00181018,0.048,
35,d01SER,,0.228521,0.0031458,0.048,
35,d01SER,,0.216405,0.00195373,0.048,
35,d01SER,,0.218542,0.00261044,0.048,
35,d01SER,,0.295089,0.00312344,0.048,
35,d01SERp06,,0.209235,0.00311075,0.048,
35,d01sp04,,0.731706,0.0246644,0.048,
35,d01sp06,,1.73454,0.181094,0.048,
36,d01,,2.30631,0.315008,0.048,
36,d01p04,,0.0973059,0.000455004,0.048,
36,d01sa06,,0.16582,0.000954824,0.048,
36,d01SER,,0.332605,0.00405077,0.048,
36,d01SER,,0.14833,0.000983174,0.048,
36,d01SER,,0.667421,0.0129471,0.048,
36,d01SER,,0.131668,0.00122698,0.048,
36,d01SER,,0.195741,0.00206238,0.048,
36,d01SER,,0.178639,0.00130076,0.048,
36,d01SER,,0.404172,0.00779632,0.048,
36,d01SERp06,,0.667421,0.0129471,0.048,
36,d01SERp06,,0.14833,0.000983174,0.048,
36,d01SERp06,,0.332605,0.00405077,0.048,
36,d01sp04,,0.535135,0.0119077,0.048,
36,d01sp06,,1.49051,0.133753,0.048,
37,d01,,2.18317,0.286922,0.048,
37,d01p05,,0.0862702,0.000357644,0.048,
37,d01sa06,,0.16584,0.000954962,0.048,
37,d01SER,,0.300152,0.00497688,0.048,
37,d01SER,,0.585403,0.0157096,0.048,
37,d01SER,,0.185358,0.00201837,0.048,
37,d01SER,,0.345629,0.00579524,0.048,
37,d01SER,,0.167638,0.001823,0.048,
37,d01SER,,0.159484,0.00163997,0.048,
37,d01SERp06,,0.585403,0.0157096,0.048,
37,d01SERp06,,0.300152,0.00497688,0.048,
37,d01sp06,,1.1658,0.101077,0.048,
38,d01,,1.95226,0.260927,0.048,
38,d01p05,,0.0862702,0.000357644,0.048,
38,d01sa06,,0.16582,0.000954824,0.048,
38,d01SER,,0.681149,0.0171546,0.048,
38,d01SER,,0.118623,0.000965894,0.048,
38,d01SER,,0.29122,0.00375863,0.048,
38,d01SER,,0.174837,0.00177527,0.048,
38,d01SER,,0.179674,0.00175346,0.048,
38,d01SER,,0.193414,0.00185764,0.048,
38,d01SERp06,,0.681149,0.0171546,0.048,
38,d01sp05,,0.52608,0.0136657,0.048,
38,d01sp06,,1.05604,0.0790186,0.048,
39,d01,,2.0041,0.27389,0.048,
39,d01p05,,0.0862702,0.000357644,0.048,
39,d01sa06,,0.16584,0.000954962,0.048,
39,d01SER,,0.123289,0.000978628,0.048,
39,d01SER,,0.362243,0.00920511,0.048,
39,d01SER,,0.338353,0.00672566,0.048,
39,d01SER,,0.120003,0.00100062,0.048,
39,d01SER,,0.118237,0.000869875,0.048,
39,d01SER,,0.166138,0.00157964,0.048,
39,d01SER,,0.130692,0.00119219,0.048,
39,d01SERp06,,0.362243,0.00920511,0.048,
39,d01SERp06,,0.338353,0.00672566,0.048,
39,d01sp05,,0.39992,0.0094576,0.048,
39,d01sp06,,1.20725,0.101726,0.048,
39,d01sp07,,0.521474,0.0121977,0.048,
40,d01,,2.16966,0.294709,0.048,
40,d01__teamsymmquestionrs04,,0.410475,0.0131766,0.048,
40,d01p05,,0.0862526,0.000357504,0.048,
40,d01rs04,,0.0418142,0.000131242,0.048,
40,d01rs04,,0.0417742,0.000130983,0.048,
40,d01rs04,,0.0417859,0.000131069,0.048,
40,d01rs04,,0.0417859,0.000131069,0.048,
40,d01rs04,,0.0418,0.000131156,0.048,
40,d01sa06,,0.16584,0.000954962,0.048,
40,d01SER,,0.168214,0.00147484,0.048,
40,d01SER,,0.480375,0.0106639,0.048,
40,d01SER,,0.309699,0.00555969,0.048,
40,d01SER,,0.33948,0.00598222,0.048,
40,d01SER,,0.178688,0.00175327,0.048,
40,d01SER,,0.168698,0.00177119,0.048,
40,d01SER,,0.157442,0.00153123,0.048,
40,d01SER,,0.17687,0.00218373,0.048,
40,d01SERp06,,0.480375,0.0106639,0.048,
40,d01SERp06,,0.309699,0.00555969,0.048,
40,d01SERp06,,0.33948,0.00598222,0.048,
40,d01sp05,,0.643692,0.0199239,0.048,
40,d01sp06,,1.22534,0.106271,0.048,
40,d01sp07,,1.0875,0.0835777,0.048,
41,d01,,2.26835,0.329315,0.048,
41,d01p05,,0.0862526,0.000357504,0.048,
41,d01sa06,,0.16582,0.000954824,0.048,
41,d01SER,,0.671986,0.0246068,0.048,
41,d01SER,,0.246549,0.00287144,0.048,
41,d01SER,,0.398378,0.0100107,0.048,
41,d01SER,,0.22701,0.00372418,0.048,
41,d01SER,,0.198891,0.00259295,0.048,
41,d01SER,,0.266559,0.00424636,0.048,
41,d01SER,,0.218075,0.0022582,0.048,
41,d01SERp06,,0.671986,0.0246068,0.048,
41,d01sp05,,0.745691,0.0253989,0.048,
41,d01sp06,,1.34534,0.115951,0.048,
41,d01sp07,,1.52083,0.144892,0.048,
42,d01,,2.25629,0.327256,0.048,
42,d01c07,,0.69606,0.0306014,0.048,
42,d01cfa07,,0.266751,0,0.048,
42,d01p05,,0.0862526,0.000357504,0.048,
42,d01p06,,0.0606812,0.000176948,0.048,
42,d01sa06,,0.16582,0.000954824,0.048,
42,d01SER,,0.545742,0.0130603,0.048,
42,d01SER,,0.612875,0.0250032,0.048,
42,d01SER,,0.125601,0.00116154,0.048,
42,d01SER,,0.224919,0.00249688,0.048,
42,d01SER,,0.114987,0.000761242,0.048,
42,d01SER,,0.461968,0.00647358,0.048,
42,d01SERp06,,0.545742,0.0130603,0.048,
42,d01sp05,,0.96116,0.0421117,0.048,
42,d01sp06,,1.43858,0.0998701,0.048,
42,d01sp07,,1.7971,0.18177,0.048,
43,d01,,2.14374,0.320974,0.048,
43,d01c07,,0.870841,0.052182,0.048,
43,d01cfa07,,0.683582,0.021162,0.048,
43,d01p05,,0.0862526,0.000357504,0.048,
43,d01p06,,0.10876,0.000738888,0.048,
43,d01sa06,,0.16582,0.000954824,0.048,
43,d01SER,,0.625999,0.0171376,0.048,
43,d01SER,,0.102876,0.000752813,0.048,
43,d01SER,,1.27652,0.0315458,0.048,
43,d01SER,,0.25386,0.0039891,0.048,
43,d01SERp06,,0.625999,0.0171376,0.048,
43,d01sp05,,1.47385,0.0502587,0.048,
43,d01sp06,,1.36769,0.0981254,0.048,
43,d01sp07,,1.85786,0.221054,0.048,
44,d01,,2.21931,0.326523,0.048,
44,d01c07,,1.12678,0.0726427,0.048,
44,d01cfa07,,0.490476,0,0.048,
44,d01p06,,0.10876,0.000738888,0.048,
44,d01sa06,,0.16582,0.000954824,0.048,
44,d01SER,,0.347981,0.00536426,0.048,
44,d01SER,,0.646211,0.0155655,0.048,
44,d01SER,,0.267389,0.00310206,0.048,
44,d01SER,,0.290389,0.00421575,0.048,
44,d01SER,,0.119667,0.000878651,0.048,
44,d01SERp06,,0.164881,0.00159915,0.048,
44,d01sp05,,0.726066,0.0264958,0.048,
44,d01sp06,,1.09698,0.0618149,0.048,
44,d01sp07,,2.16954,0.218574,0.048,
45,d01,,2.24136,0.333777,0.048,
45,d01c07,,1.1524,0.0677996,0.048,
45,d01cfa07,,0.505656,0,0.048,
45,d01p06,,0.108754,0.000738811,0.048,
45,d01rs02,,0.0719384,0.0003883,0.048,
45,d01rs02,,0.07195,0.000388414,0.048,
45,d01SER,,0.202973,0.00247989,0.048,
45,d01SER,,0.57353,0.0156233,0.048,
45,d01SER,,0.162359,0.00170091,0.048,
45,d01sp05,,0.422903,0.0124931,0.048,
45,d01sp06,,0.578825,0.0126348,0.048,
45,d01sp07,,2.12068,0.193542,0.048,
46,d01,,2.14422,0.330972,0.048,
46,d01__teamsymmquestionrs02,,0.351328,0.00978589,0.048,
46,d01c07,,0.838097,0.0429583,0.048,
46,d01cfa07,,0.336666,0,0.048,
46,d01p06,,0.108754,0.000738811,0.048,
46,d01rs02,,0.0719394,0.0003883,0.048,
46,d01rs02,,0.0719047,0.000387921,0.048,
46,d01rs02,,0.0719394,0.0003883,0.048,
46,d01rs02,,0.0719186,0.000388073,0.048,
46,d01rs02,,0.0719245,0.000388148,0.048,
46,d01SER,,0.238387,0.00362439,0.048,
46,d01SER,,0.154521,0.00146182,0.048,
46,d01SER,,0.455329,0.00811829,0.048,
46,d01sp05,,0.472006,0.015178,0.048,
46,d01sp06,,0.504954,0.0101523,0.048,
46,d01sp07,,2.18803,0.171391,0.048,
46,d01sp10,,0.268055,0.00435505,0.048,
47,d01,,2.12627,0.314954,0.048,
47,d01c07,,0.559144,0.0226922,0.048,
47,d01cfa07,,0.179709,0,0.048,
47,d01p07,,0.186,0.00259574,0.048,
47,d01rs02,,0.0719254,0.000388148,0.048,
47,d01rs02,,0.0719193,0.000388073,0.048,
47,d01SER,,0.228402,0.0025105,0.048,
47,d01SER,,0.582699,0.00792685,0.048,
47,d01SER,,0.233918,0.00286722,0.048,
47,d01sp05,,0.462355,0.0136073,0.048,
47,d01sp07,,2.35183,0.152565,0.048,
47,d01sp10,,0.879236,0.0344849,0.048,
48,d01,,2.22382,0.330847,0.048,
48,d01c10,,0.732029,0.0341975,0.048,
48,d01cfa10,,0.267635,0,0.048,
48,d01p07,,0.106088,0.000844443,0.048,
48,d01SER,,0.160713,0.00186625,0.048,
48,d01SER,,0.146414,0.00127456,0.048,
48,d01SER,,0.395519,0.00651295,0.048,
48,d01sp05,,0.427845,0.0103714,0.048,
48,d01sp07,,1.53943,0.0822928,0.048,
48,d01sp07,,0.318527,0.00662942,0.048,
48,d01sp10,,1.03353,0.0619915,0.048,
49,d01,,2.24868,0.349589,0.048,
49,d01c10,,0.83672,0.0411168,0.048,
49,d01cfa10,,0.317605,0,0.048,
49,d01p07,,0.106525,0.000851451,0.048,
49,d01SER,,0.237458,0.0041851,0.048,
49,d01SER,,1.03076,0.0178268,0.048,
49,d01SER,,0.125951,0.00093891,0.048,
49,d01sp05,,0.423773,0.0119831,0.048,
49,d01sp07,,0.471458,0.0101661,0.048,
49,d01sp10,,1.23114,0.0786208,0.048,
50,d01,,2.07841,0.310976,0.048,
50,d01c10,,0.916712,0.0512368,0.048,
50,d01cfa10,,0.339508,0,0.048,
50,d01SER,,0.184941,0.00209934,0.048,
50,d01SER,,0.220522,0.0035006,0.048,
50,d01SER,,0.605178,0.0175072,0.048,
50,d01SER,,0.201887,0.00231463,0.048,
50,d01SER,,0.409834,0.00888985,0.048,
50,d01sp05,,0.499211,0.0184683,0.048,
50,d01sp10,,1.29727,0.0928779,0.048,
51,d01,,2.11242,0.301919,0.048,
51,d01c10,,0.99375,0.0576562,0.048,
51,d01cfa10,,0.377681,0,0.048,
51,d01SER,,0.160787,0.00148006,0.048,
51,d01SER,,0.152933,0.00174383,0.048,
51,d01SER,,0.228428,0.00323268,0.048,
51,d01SER,,0.306127,0.00583709,0.048,
51,d01SER,,0.429166,0.012355,0.048,
51,d01sp05,,0.670444,0.0305577,0.048,
51,d01sp10,,1.33838,0.106941,0.048,
52,d01,,2.13066,0.307695,0.048,
52,d01c08,,0.727836,0.0199542,0.048,
52,d01c10,,0.874533,0.0471795,0.048,
52,d01cfa10,,0.329105,0,0.048,
52,d01SER,,0.144731,0.00147119,0.048,
52,d01SER,,0.245662,0.00411497,0.048,
52,d01SER,,0.249741,0.00346951,0.048,
52,d01SER,,0.252565,0.00464706,0.048,
52,d01SER,,0.202275,0.00309274,0.048,
52,d01sp05,,0.841148,0.0524878,0.048,
52,d01sp08,,0.468178,0.0141995,0.048,
52,d01sp10,,1.33253,0.103869,0.048,
53,d01,,2.07607,0.289987,0.048,
53,d01c08,,0.83969,0.0437788,0.048,
53,d01c10,,0.786533,0.037425,0.048,
53,d01cfa08,,0.727836,0.0199542,0.048,
53,d01cfa10,,0.304782,0,0.048,
53,d01SER,,0.223966,0.00353999,0.048,
53,d01SER,,0.213805,0.00291687,0.048,
53,d01SER,,0.221104,0.00291187,0.048,
53,d01SER,,0.756603,0.0136779,0.048,
53,d01sp05,,0.932587,0.0585526,0.048,
53,d01sp08,,1.07201,0.0647368,0.048,
53,d01sp09,,0.188128,0.0026224,0.048,
53,d01sp10,,1.33805,0.108616,0.048,
54,d01,,2.01746,0.285412,0.048,
54,d01c08,,0.872388,0.0496476,0.048,
54,d01c10,,0.641738,0.0276124,0.048,
54,d01cfa08,,0.697852,0.0179067,0.048,
54,d01cfa08,,0.295705,0,0.048,
54,d01cfa10,,0.23342,0,0.048,
