section,Trace,Comment,Length,Area,Thickness,
19,d046_p04,,2.39117,0.218687,0.052,
19,d046_p05,,0.536858,0.0175496,0.052,
19,d046_p06,,1.44831,0.100827,0.052,
19,d046_p07,,0.530331,0.0204709,0.052,
19,d046_p37,,0.536061,0.0175873,0.052,
20,d046,,2.89856,0.450111,0.052,
20,D046,,0.756756,0.0430552,0.052,
20,d046_c04,,0.722037,0.0367123,0.052,
20,d046_c04,,0.439289,0.0136756,0.052,
20,d046_cfa04,,0.153753,0,0.052,
20,d046_cfa04,,0.277233,0,0.052,
20,d046_checked,,0.140304,0.000272085,0.052,
20,d046_checked,,0.163223,0.000366969,0.052,
20,d046_o03_multi,,0.0765847,0.000281852,0.052,
20,d046_o04,,0.0766022,0.000281976,0.052,
20,d046_p03,,0.59949,0.0187544,0.052,
20,d046_p04,,0.784248,0.0349339,0.052,
20,d046_p04,,2.46062,0.223212,0.052,
20,d046_p05,,0.713947,0.0258761,0.052,
20,d046_p06,,1.34487,0.0744007,0.052,
20,d046_p07,,0.520964,0.0197208,0.052,
20,d046_p37,,0.478337,0.0144034,0.052,
21,d046,,2.84894,0.411598,0.052,
21,D046,,0.817706,0.0477391,0.052,
21,d046_c04,,0.498688,0.0177161,0.052,
21,d046_c04,,0.758644,0.0389054,0.052,
21,d046_cfa04,,0.15638,0,0.052,
21,d046_cfa04,,0.298316,0,0.052,
21,d046_checked,,0.140304,0.000272085,0.052,
21,d046_checked,,0.162979,0.000366839,0.052,
21,d046_o03_multi,,0.0765847,0.000281852,0.052,
21,d046_o04,,0.0765847,0.000281852,0.052,
21,d046_p03,,0.390703,0.00830492,0.052,
21,d046_p03,,0.381953,0.0107331,0.052,
21,d046_p04,,3.50825,0.315819,0.052,
21,d046_p05,,0.682772,0.0238346,0.052,
21,d046_p06,,1.43158,0.0831122,0.052,
21,d046_p07,,0.501455,0.0183085,0.052,
21,d046_p37,,0.463479,0.0143569,0.052,
22,d046,,2.99756,0.485898,0.052,
22,D046,,0.923063,0.056016,0.052,
22,d046_c03b,,0.7154,0.0332541,0.052,
22,d046_c04,,0.536754,0.0198823,0.052,
22,d046_c04,,0.835273,0.0474671,0.052,
22,d046_cfa03b,,0.225488,0,0.052,
22,d046_cfa04,,0.195391,0,0.052,
22,d046_cfa04,,0.331054,0,0.052,
22,d046_checked,,0.167695,0.000389358,0.052,
22,d046_checked,,0.140321,0.000272011,0.052,
22,d046_o04,,0.0766022,0.000281976,0.052,
22,d046_o05,,0.105262,0.000532471,0.052,
22,d046_p03,,1.10592,0.0855269,0.052,
22,d046_p03,,0.56603,0.019324,0.052,
22,d046_p04,,3.594,0.325968,0.052,
22,d046_p05,,0.619955,0.0234833,0.052,
22,d046_p06,,1.84887,0.108993,0.052,
22,d046_p07,,0.514811,0.0183995,0.052,
22,d046_p37,,0.450993,0.0132124,0.052,
22,d046_SER_p04,,0.21036,0.00153861,0.052,
23,d046,,3.0498,0.512085,0.052,
23,D046,,1.01452,0.0695393,0.052,
23,d046_c03,,0.38483,0.0100418,0.052,
23,d046_c03b,,0.732699,0.0348489,0.052,
23,d046_c04,,0.711607,0.0337494,0.052,
23,d046_c04,,0.510546,0.0193687,0.052,
23,d046_cfa03,,0.131422,0,0.052,
23,d046_cfa03b,,0.24949,0,0.052,
23,d046_cfa04,,0.283511,0,0.052,
23,d046_cfa04,,0.158246,0,0.052,
23,d046_checked,,0.0602359,4.996e-05,0.052,
23,d046_checked,,0.141325,0.000275063,0.052,
23,d046_checked,,0.167695,0.000389358,0.052,
23,d046_checked,,0.140321,0.000272011,0.052,
23,d046_o04,,0.0766022,0.000281976,0.052,
23,d046_o05,,0.105262,0.000532471,0.052,
23,d046_o06,,0.105262,0.000532472,0.052,
23,d046_o37,,0.0632201,0.000192085,0.052,
23,d046_p03,,1.22519,0.0943265,0.052,
23,d046_p03,,0.577885,0.020757,0.052,
23,d046_p04,,3.45838,0.321624,0.052,
23,d046_p05,,0.750789,0.0244584,0.052,
23,d046_p06,,1.52526,0.086297,0.052,
23,d046_p07,,0.515645,0.0194264,0.052,
23,d046_p37,,0.57464,0.0141061,0.052,
23,d046_SER_p04,,0.21036,0.0015351,0.052,
24,d046,,3.04773,0.541387,0.052,
24,D046,,1.13506,0.0901749,0.052,
24,d046_c03,,0.368959,0.00833473,0.052,
24,d046_c03b,,0.52031,0.0189252,0.052,
24,d046_c04,,0.779079,0.043026,0.052,
24,d046_c04,,0.698359,0.0366168,0.052,
24,d046_cfa03,,0.0955593,0,0.052,
24,d046_cfa03b,,0.151035,0,0.052,
24,d046_cfa04,,0.278317,0,0.052,
24,d046_cfa04,,0.285832,0,0.052,
24,d046_checked,,0.0602359,4.996e-05,0.052,
24,d046_checked,,0.141328,0.000275121,0.052,
24,d046_checked,,0.167756,0.00038657,0.052,
24,d046_o05,,0.105132,0.00053108,0.052,
24,d046_o06,,0.105262,0.000532472,0.052,
24,d046_o37,,0.0632201,0.000192085,0.052,
24,d046_p03,,1.99876,0.144269,0.052,
24,d046_p04,,2.95886,0.283159,0.052,
24,d046_p05,,0.699643,0.0255789,0.052,
24,d046_p06,,0.88422,0.0350872,0.052,
24,d046_p07,,0.726186,0.0362482,0.052,
24,d046_p37,,0.464674,0.0110277,0.052,
24,d046_SER_p04,,0.21036,0.00153896,0.052,
25,d046,,3.10294,0.544834,0.052,
25,D046,,1.17111,0.0998403,0.052,
25,d046_c03,,0.687636,0.0220317,0.052,
25,d046_c04,,1.18333,0.0714807,0.052,
25,d046_cfa03,,0.260466,0,0.052,
25,d046_cfa04,,0.499416,0,0.052,
25,d046_checked,,0.060553,5.05205e-05,0.052,
25,d046_checked,,0.168039,0.00038802,0.052,
25,d046_o05,,0.105114,0.00053091,0.052,
25,d046_o37,,0.0632201,0.000192085,0.052,
25,d046_p03,,2.1495,0.148013,0.052,
25,d046_p04,,2.6269,0.258222,0.052,
25,d046_p05,,0.426266,0.00807555,0.052,
25,d046_p07,,0.683978,0.0308301,0.052,
25,d046_p37,,0.368561,0.00681117,0.052,
25,d046_SER_p04,,0.21036,0.00153896,0.052,
26,d046,,3.01258,0.548917,0.052,
26,D046,,1.16903,0.104918,0.052,
26,d046_c04,,0.515414,0.0191379,0.052,
26,d046_c04,,0.553218,0.0227585,0.052,
26,d046_cfa04,,0.193818,0,0.052,
26,d046_cfa04,,0.20183,0,0.052,
26,d046_checked,,0.0605364,5.05525e-05,0.052,
26,d046_checked,,0.107675,0.000159588,0.052,
26,d046_o07,,0.056796,0.00015502,0.052,
26,d046_o37,,0.0632201,0.000192085,0.052,
26,d046_p03,,1.61879,0.11162,0.052,
26,d046_p04,,2.43327,0.235591,0.052,
26,d046_p07,,0.552187,0.02169,0.052,
26,d046_p37,,0.251513,0.00314514,0.052,
27,d046,,2.96295,0.549574,0.052,
27,D046,,1.24216,0.118788,0.052,
27,d046_c04,,1.09464,0.0642473,0.052,
27,d046_cfa04,,0.454253,0,0.052,
27,d046_checked,,0.107885,0.000159788,0.052,
27,d046_o07,,0.0779914,0.000292342,0.052,
27,d046_p03,,0.851188,0.0446687,0.052,
27,d046_p04,,2.00091,0.19586,0.052,
27,d046_p07,,0.382774,0.00619454,0.052,
27,d046_p07,,0.476833,0.0161296,0.052,
28,d046,,2.88018,0.530147,0.052,
28,D046,,1.22985,0.116851,0.052,
28,d046_c04,,0.618422,0.0271987,0.052,
28,d046_cfa04,,0.215449,0,0.052,
28,d046_checked,,0.107586,0.000158729,0.052,
28,d046_o07,,0.0778434,0.000291186,0.052,
28,d046_p04,,1.55797,0.150335,0.052,
28,d046_p07,,0.404519,0.00596128,0.052,
28,d046_p07,,0.495273,0.0168259,0.052,
29,d046,,2.81566,0.513757,0.052,
29,D046,,1.19867,0.111134,0.052,
29,d046_checked,,0.107658,0.000159645,0.052,
29,d046_o07,,0.0778258,0.00029106,0.052,
29,d046_p04,,1.27629,0.108479,0.052,
29,d046_p07,,0.33213,0.00661956,0.052,
29,d046_p07,,0.521133,0.016071,0.052,
30,d046,,2.8836,0.533864,0.052,
30,D046,,1.11629,0.0989632,0.052,
30,d046_checked,,0.107902,0.000159731,0.052,
30,d046_o07,,0.0779914,0.000292341,0.052,
30,d046_p04,,0.832309,0.0474801,0.052,
30,d046_p07,,0.64242,0.0237947,0.052,
30,d046_p10,,1.36004,0.0583169,0.052,
31,d046,,3.12926,0.605695,0.052,
31,D046,,1.06415,0.0884393,0.052,
31,D046_ax01,,0.238076,0.00152718,0.052,
31,d046_c10,,1.35463,0.103124,0.052,
31,d046_cfa10,,0.655999,0,0.052,
31,d046_p08,,0.714836,0.0244818,0.052,
31,d046_p10,,3.06032,0.248044,0.052,
32,d046,,2.84562,0.510633,0.052,
32,D046,,0.908889,0.0656878,0.052,
32,D046_ax01,,0.238077,0.00152719,0.052,
32,d046_c10,,1.50244,0.103648,0.052,
32,d046_cfa10,,0.710287,0,0.052,
32,d046_p08,,0.95128,0.0378656,0.052,
32,d046_p10,,2.61329,0.190712,0.052,
33,d046,,3.25788,0.639164,0.052,
33,D046,,1.02559,0.0835499,0.052,
33,D046_ax01,,0.238245,0.00152441,0.052,
33,d046_c08,,0.645989,0.0298718,0.052,
33,d046_c10,,0.997625,0.0715198,0.052,
33,d046_c10,,0.515361,0.0199734,0.052,
33,d046_cfa08,,0.228258,0,0.052,
33,d046_cfa10,,0.370738,0,0.052,
33,d046_cfa10,,0.140571,0,0.052,
33,d046_checked,,0.149968,0.000310721,0.052,
33,d046_o08,,0.160293,0.0012347,0.052,
33,d046_o09,,0.0851676,0.000348588,0.052,
33,d046_p08,,0.957309,0.036579,0.052,
33,d046_p08,,1.35309,0.0703538,0.052,
33,d046_p09,,0.472646,0.00981884,0.052,
33,d046_p10,,2.33899,0.214841,0.052,
34,d046,,3.02854,0.584999,0.052,
34,D046,,0.909556,0.06571,0.052,
34,D046_ax01,,0.238074,0.00152718,0.052,
34,d046_c08,,0.378393,0.0106955,0.052,
34,d046_c10,,1.40294,0.131876,0.052,
34,d046_cfa08,,0.11786,0,0.052,
34,d046_cfa10,,0.560119,0,0.052,
34,d046_checked,,0.149896,0.000309445,0.052,
34,d046_o08,,0.160293,0.0012347,0.052,
34,d046_o09,,0.0851676,0.000348588,0.052,
34,d046_p08,,2.30897,0.126534,0.052,
34,d046_p09,,0.689318,0.0245827,0.052,
34,d046_p10,,2.07196,0.20511,0.052,
35,d046,,2.92917,0.5304,0.052,
35,D046,,0.870338,0.0595006,0.052,
35,D046_ax01,,0.238074,0.00152719,0.052,
35,d046_c08,,1.06546,0.0528571,0.052,
35,d046_c10,,0.387124,0.0109108,0.052,
35,d046_c10,,0.71255,0.0344552,0.052,
35,d046_c12b,,0.434865,0.0136867,0.052,
35,d046_cfa08,,0.467844,0,0.052,
35,d046_cfa10,,0.0887331,0,0.052,
35,d046_cfa10,,0.270958,0,0.052,
35,d046_cfa12b,,0.117092,0,0.052,
35,d046_checked,,0.149968,0.000310721,0.052,
35,d046_o09,,0.0851676,0.000348588,0.052,
35,d046_p08,,1.97307,0.109735,0.052,
35,d046_p09,,0.71905,0.0301413,0.052,
35,d046_p10,,1.98708,0.19849,0.052,
35,d046_p12_branched,,0.532548,0.0199955,0.052,
36,d046,,2.92621,0.539202,0.052,
36,D046,,0.859181,0.0583711,0.052,
36,D046_ax01,,0.237932,0.00152443,0.052,
36,d046_c08,,1.03499,0.0605081,0.052,
36,d046_c10,,0.391344,0.0112407,0.052,
36,d046_c10,,0.382026,0.010357,0.052,
36,d046_c12b,,0.429448,0.0131877,0.052,
36,d046_cfa08,,0.462015,0,0.052,
36,d046_cfa10,,0.106715,0,0.052,
36,d046_cfa10,,0.0884441,0,0.052,
36,d046_cfa12b,,0.128871,0,0.052,
36,d046_checked,,0.12581,0.000217935,0.052,
36,d046_o10,,0.0998438,0.000479009,0.052,
36,d046_p08,,1.91546,0.0995667,0.052,
36,d046_p09,,0.8681,0.037985,0.052,
36,d046_p10,,2.4128,0.220405,0.052,
36,d046_p12_branched,,0.747339,0.0354884,0.052,
37,d046,,2.80705,0.521605,0.052,
37,D046,,0.869254,0.0587263,0.052,
37,D046_ax01,,0.307787,0.00255139,0.052,
37,d046_c08,,0.794953,0.0392279,0.052,
37,d046_c10,,1.06133,0.077302,0.052,
37,d046_cfa08,,0.32277,0,0.052,
37,d046_cfa10,,0.402007,0,0.052,
37,d046_checked,,0.12585,0.000218922,0.052,
37,d046_o10,,0.0998262,0.000478847,0.052,
37,d046_p08,,1.47857,0.0841213,0.052,
37,d046_p09,,1.47536,0.0936458,0.052,
37,d046_p10,,2.35907,0.212656,0.052,
37,d046_p11,,1.46822,0.0548133,0.052,
37,d046_p12_branched,,0.82037,0.0441278,0.052,
38,d046,,2.81552,0.50353,0.052,
38,D046,,0.757689,0.045166,0.052,
38,D046_ax01,,0.307928,0.00254991,0.052,
38,d046_c08,,0.695529,0.0328439,0.052,
38,d046_c10,,0.738736,0.0387965,0.052,
38,d046_cfa08,,0.281263,0,0.052,
38,d046_cfa10,,0.254874,0,0.052,
38,d046_checked,,0.138068,0.000263415,0.052,
38,d046_checked,,0.12581,0.000217935,0.052,
38,d046_o10,,0.0998262,0.000478848,0.052,
38,d046_o11,,0.0999916,0.000480492,0.052,
38,d046_p08,,1.40686,0.0791139,0.052,
38,d046_p09,,1.65185,0.101245,0.052,
38,d046_p10,,2.47853,0.235879,0.052,
38,d046_p11,,2.13783,0.111781,0.052,
38,d046_p12_branched,,0.88903,0.0452979,0.052,
38,d046_SER_p10,,0.29736,0.00306727,0.052,
39,d046,,2.82153,0.478812,0.052,
39,D046,,0.700466,0.0363911,0.052,
39,D046_ax01,,0.307957,0.00254991,0.052,
39,d046_c09,,0.592255,0.0240524,0.052,
39,d046_c11,,0.56048,0.023009,0.052,
39,d046_cfa09,,0.198808,0,0.052,
39,d046_cfa11,,0.155463,0,0.052,
39,d046_checked,,0.138184,0.00026213,0.052,
39,d046_checked,,0.12585,0.000218922,0.052,
39,d046_o10,,0.0998438,0.000479009,0.052,
39,d046_o11,,0.0999916,0.000480492,0.052,
39,d046_p08,,1.42003,0.099677,0.052,
39,d046_p09,,0.929331,0.0590535,0.052,
39,d046_p10,,2.4087,0.217133,0.052,
39,d046_p11,,2.17137,0.111445,0.052,
39,d046_p12_branched,,0.802425,0.0351699,0.052,
39,d046_SER_p10,,0.29736,0.00307222,0.052,
40,d046,,2.65133,0.42796,0.052,
40,D046,,0.728527,0.0412514,0.052,
40,D046_ax01,,0.307956,0.00255209,0.052,
40,d046_c09,,0.442902,0.0141655,0.052,
40,d046_c11,,0.573155,0.0252128,0.052,
40,d046_cfa09,,0.133584,0,0.052,
40,d046_cfa11,,0.186623,0,0.052,
40,d046_checked,,0.138068,0.000263414,0.052,
40,d046_checked,,0.125893,0.000216681,0.052,
40,d046_o10,,0.0998262,0.000478848,0.052,
40,d046_o11,,0.0998262,0.000478847,0.052,
40,d046_p08,,1.30903,0.0949486,0.052,
40,d046_p09,,0.804077,0.0358621,0.052,
40,d046_p10,,2.1466,0.175827,0.052,
40,d046_p11,,0.62105,0.0227817,0.052,
40,d046_p11,,1.24408,0.0811991,0.052,
40,d046_p12_branched,,0.487802,0.0154262,0.052,
40,d046_SER_p10,,0.29758,0.00307446,0.052,
41,d046,,2.56892,0.421646,0.052,
41,D046,,0.717032,0.0395092,0.052,
41,D046_ax01,,0.307957,0.0025521,0.052,
41,d046_c11,,0.344137,0.00895026,0.052,
41,d046_cfa11,,0.0917517,0,0.052,
41,d046_checked,,0.138184,0.000262129,0.052,
41,d046_checked,,0.125777,0.000217852,0.052,
41,d046_o10,,0.099974,0.00048033,0.052,
41,d046_o11,,0.099974,0.00048033,0.052,
41,d046_p08,,1.06165,0.0614896,0.052,
41,d046_p09,,0.600894,0.0259323,0.052,
41,d046_p10,,1.74839,0.0895665,0.052,
41,d046_p11,,0.329903,0.0050629,0.052,
41,d046_p11,,0.731583,0.0376669,0.052,
41,d046_p12_branched,,0.43729,0.0137933,0.052,
42,d046,,2.43969,0.400831,0.052,
42,D046,,0.690248,0.037845,0.052,
42,D046_ax01,,0.307956,0.00254994,0.052,
42,d046_checked,,0.145562,0.000290948,0.052,
42,d046_o12_branched,,0.0998262,0.000478847,0.052,
42,d046_p11,,0.480444,0.0157858,0.052,
42,d046_p12_branched,,0.406787,0.00943447,0.052,
42,d046_p12_branched,,0.462335,0.0163554,0.052,
42,d046_scalecube,,1.07306,0.0399752,0.052,
42,d046_SER_p12,,0.16686,0.000966745,0.052,
43,d046,,2.40871,0.395484,0.052,
43,D046,,0.759606,0.0447015,0.052,
43,D046_ax01,,0.307957,0.0025521,0.052,
43,d046_checked,,0.145545,0.000291025,0.052,
43,d046_o12_branched,,0.0999916,0.000480492,0.052,
43,d046_p12_branched,,0.569033,0.0184874,0.052,
43,d046_p12_branched,,0.529723,0.0206322,0.052,
43,d046_SER_p12,,0.16684,0.000966606,0.052,
44,d046,,2.55416,0.416647,0.052,
44,D046,,0.707304,0.0391264,0.052,
44,D046_ax01,,0.30793,0.00254782,0.052,
44,d046_checked,,0.145318,0.000290831,0.052,
44,d046_o12_branched,,0.099974,0.00048033,0.052,
44,d046_p12_branched,,1.10608,0.0486935,0.052,
45,d046,,2.68686,0.434681,0.052,
45,D046,,0.700406,0.0381053,0.052,
45,D046_ax01,,0.307927,0.00254994,0.052,
45,d046_checked,,0.145202,0.000292184,0.052,
45,d046_o12_branched,,0.0998262,0.000478848,0.052,
45,d046_p12_branched,,1.03189,0.0548602,0.052,
46,d046,,2.64112,0.466612,0.052,
46,D046,,0.7436,0.0412593,0.052,
46,D046_ax01,,0.307787,0.00255134,0.052,
46,d046_c12a,,0.37338,0.00828437,0.052,
46,d046_checked,,0.145562,0.000290948,0.052,
46,d046_o12_branched,,0.0998262,0.000478848,0.052,
46,d046_p12_branched,,1.15651,0.0709011,0.052,
47,d046,,2.73931,0.506263,0.052,
47,D046,,0.715975,0.0397506,0.052,
47,D046_ax01,,0.307927,0.00254994,0.052,
47,d046_c12a,,0.495521,0.0180152,0.052,
47,d046_cfa12a,,0.37338,0.00828437,0.052,
47,d046_checked,,0.145301,0.000290658,0.052,
47,d046_o12_branched,,0.0998438,0.000479009,0.052,
47,d046_p12_branched,,0.457888,0.0138731,0.052,
