section,Trace,Comment,Length,Area,Thickness,
11,d07_o06,,0.0852526,0.000349266,0.06,
11,d07_o06_INC,,0.129844,0.00023222,0.06,
11,d07_p05,,1.30663,0.0584721,0.06,
11,d07_p05_3D,,1.30663,0.0584721,0.06,
11,d07_p06_INC,,3.4888,0.233051,0.06,
11,d07ser05_YES-DDH-PHP,,0.134256,0.000625924,0.06,
12,d07,,2.04629,0.263572,0.06,
12,d07_o06,,0.0852526,0.000349266,0.06,
12,d07_o06_INC,,0.129844,0.000232219,0.06,
12,d07_p05_3D,,0.678167,0.0196487,0.06,
12,d07_p05_3D,,0.709701,0.0306177,0.06,
12,d07_p05a,,0.709701,0.0306177,0.06,
12,d07_p05b,,0.678167,0.0196487,0.06,
12,d07_p06_INC,,1.47514,0.04935,0.06,
13,d07,,2.04086,0.260826,0.06,
13,d07_p05_3D,,0.683304,0.0183391,0.06,
13,d07_p05_3D,,0.813643,0.0404771,0.06,
13,d07_p05a,,0.813643,0.0404771,0.06,
13,d07_p05b,,0.683304,0.0183391,0.06,
14,d07,,1.97636,0.262885,0.06,
14,d07_c05a_asym,,0.339622,0.00731456,0.06,
14,d07_cfa05a_asym,,0.129229,0,0.06,
14,d07_p05_3D,,0.520921,0.0100503,0.06,
14,d07_p05_3D,,0.960565,0.0647352,0.06,
14,d07_p05a,,0.960565,0.0647352,0.06,
14,d07_p05b,,0.520921,0.0100503,0.06,
15,d07,,1.96892,0.269101,0.06,
15,d07_c05a_asym,,0.558783,0.0135221,0.06,
15,d07_cfa05a_asym,,0.229509,0,0.06,
15,d07_o36,,0.0623254,0.000186665,0.06,
15,d07_p05_3D,,0.506156,0.0151754,0.06,
15,d07_p05_3D,,0.934606,0.0600395,0.06,
15,d07_p05a,,0.934606,0.0600395,0.06,
15,d07_p05b,,0.506156,0.0151754,0.06,
15,d07_p36,,0.51457,0.00968154,0.06,
16,d07,,2.12983,0.260648,0.06,
16,d07_c05a_asym,,0.511805,0.0133445,0.06,
16,d07_cfa05a_asym,,0.21098,0,0.06,
16,d07_o36,,0.0623254,0.000186665,0.06,
16,d07_p05_3D,,0.452063,0.0150352,0.06,
16,d07_p05_3D,,0.729525,0.0349272,0.06,
16,d07_p05a,,0.729525,0.0349272,0.06,
16,d07_p05b,,0.452063,0.0150352,0.06,
16,d07_p36,,0.610286,0.0125974,0.06,
17,d07,,1.83414,0.209803,0.06,
17,d07_o36,,0.0623254,0.000186665,0.06,
17,d07_p05_3D,,0.462179,0.015403,0.06,
17,d07_p05b,,0.462179,0.015403,0.06,
17,d07_p36,,0.739625,0.0354253,0.06,
17,d07_p37,,0.644165,0.0279923,0.06,
18,d07,,1.73832,0.194372,0.06,
18,d07__cluster1begin,,0.923686,0.0598706,0.06,
18,d07_c37_asym,,0.600028,0.022343,0.06,
18,d07_cfa37_asym,,0.209083,0,0.06,
18,d07_p05_3D,,0.571244,0.0187018,0.06,
18,d07_p05b,,0.571244,0.0187018,0.06,
18,d07_p36,,0.553793,0.0187857,0.06,
18,d07_p37,,0.935287,0.063673,0.06,
19,d07,,1.70031,0.181509,0.06,
19,d07_c37_asym,,0.458563,0.0145927,0.06,
19,d07_cfa37_asym,,0.158912,0,0.06,
19,d07_p05_3D,,0.708346,0.0316485,0.06,
19,d07_p05b,,0.708346,0.0316485,0.06,
19,d07_p36,,0.63496,0.0271674,0.06,
19,d07_p37,,1.07332,0.0782811,0.06,
20,d07,,1.68228,0.196657,0.06,
20,d07_p05_3D,,0.845184,0.0469209,0.06,
20,d07_p05b,,0.845184,0.0469209,0.06,
20,d07_p36,,0.862431,0.0443308,0.06,
20,d07_p37,,0.97726,0.0718527,0.06,
21,d07,,1.68674,0.186532,0.06,
21,d07_c09_asym,,0.232789,0.00388227,0.06,
21,d07_cfa09_asym,,0.0549881,0,0.06,
21,d07_p05_3D,,1.04551,0.0687888,0.06,
21,d07_p05b,,1.04551,0.0687888,0.06,
21,d07_p09,,0.637382,0.0279211,0.06,
21,d07_p36,,1.19737,0.0894031,0.06,
21,d07_p37,,0.939902,0.062297,0.06,
21,d07r36_NO-DDHPHP,,0.30747,0.00744076,0.06,
22,d07,,1.68747,0.189503,0.06,
22,d07_c09_asym,,0.524551,0.0170138,0.06,
22,d07_cfa09_asym,,0.179458,0,0.06,
22,d07_p05_3D,,1.11125,0.0785431,0.06,
22,d07_p05b,,1.11125,0.0785431,0.06,
22,d07_p09,,0.797727,0.0432514,0.06,
22,d07_p36,,1.33897,0.116644,0.06,
22,d07_p37,,0.667617,0.0281135,0.06,
22,d07r36_NO-DDHPHP,,0.272402,0.00545266,0.06,
23,d07,,1.67781,0.202497,0.06,
23,d07_c05b_asym,,0.679037,0.0322444,0.06,
23,d07_c09_asym,,0.518538,0.0166231,0.06,
23,d07_c36_asym,,0.345479,0.00848144,0.06,
23,d07_cfa05b_asym,,0.468853,0.014105,0.06,
23,d07_cfa09_asym,,0.18069,0,0.06,
23,d07_cfa36_asym,,0.107992,0,0.06,
23,d07_cfa36_asym,,0.214847,0.00323682,0.06,
23,d07_o07,,0.101947,0.000499441,0.06,
23,d07_p05b,,0.53749,0.0182269,0.06,
23,d07_p07,,0.466487,0.00743494,0.06,
23,d07_p07,,0.315593,0.00760228,0.06,
23,d07_p08,,0.586848,0.0137613,0.06,
23,d07_p09,,0.795125,0.0453372,0.06,
23,d07_p36,,1.44765,0.142216,0.06,
23,d07_p37,,0.63809,0.0246667,0.06,
24,d07,,1.73321,0.213816,0.06,
24,d07_c05b_asym,,0.468853,0.014105,0.06,
24,d07_c08a_asym,,0.471916,0.0112148,0.06,
24,d07_c36_asym,,0.976463,0.0604579,0.06,
24,d07_cfa08b_asym,,0.177094,0,0.06,
24,d07_cfa36_asym,,0.786202,0.0340214,0.06,
24,d07_o07,,0.101947,0.000499441,0.06,
24,d07_p07,,1.02607,0.047289,0.06,
24,d07_p07,,0.738728,0.0253005,0.06,
24,d07_p08,,0.842861,0.0262192,0.06,
24,d07_p09,,0.682337,0.0319445,0.06,
24,d07_p36,,1.85557,0.143314,0.06,
24,d07_p37,,0.400485,0.00903204,0.06,
25,d07,,1.83863,0.234471,0.06,
25,d07_c07_asym,,0.37283,0.00988227,0.06,
25,d07_c08a_asym,,0.492341,0.0125463,0.06,
25,d07_c36_asym,,0.879628,0.04856,0.06,
25,d07_cfa07_asym,,0.138838,0,0.06,
25,d07_cfa08b_asym,,0.185601,0,0.06,
25,d07_cfa36_asym,,0.299526,0,0.06,
25,d07_o07,,0.101947,0.000499441,0.06,
25,d07_p07,,2.11065,0.104517,0.06,
25,d07_p08,,1.00158,0.0457106,0.06,
25,d07_p09,,0.576476,0.0227694,0.06,
25,d07_p36,,2.2579,0.103409,0.06,
25,d07_p37,,0.357339,0.00746379,0.06,
26,d07,,1.82317,0.234387,0.06,
26,d07_c07_asym,,0.541876,0.0165606,0.06,
26,d07_c08a_asym,,0.47753,0.0150477,0.06,
26,d07_c36_asym,,0.571563,0.0122324,0.06,
26,d07_c36_asym,,0.32812,0.00519255,0.06,
26,d07_cfa07_asym,,0.214522,0,0.06,
26,d07_cfa08b_asym,,0.167618,0,0.06,
26,d07_cfa36_asym,,0.130397,0,0.06,
26,d07_cfa36_asym,,0.254127,0,0.06,
26,d07_o37,,0.0630666,0.000191131,0.06,
26,d07_p07,,1.54947,0.089834,0.06,
26,d07_p08,,0.993846,0.04825,0.06,
26,d07_p09,,0.517064,0.0158823,0.06,
26,d07_p36,,0.609431,0.0225314,0.06,
26,d07_p36,,1.26523,0.0494655,0.06,
26,d07_p37,,0.693702,0.0193735,0.06,
27,d07,,1.89855,0.236142,0.06,
27,d07_c07_asym,,0.631293,0.0153812,0.06,
27,d07_cfa07_asym,,0.297518,0,0.06,
27,d07_o37,,0.0630666,0.000191131,0.06,
27,d07_p07,,1.5488,0.0793465,0.06,
27,d07_p08,,0.866383,0.0486469,0.06,
27,d07_p09,,0.371423,0.00811315,0.06,
27,d07_p36,,0.509756,0.0173229,0.06,
27,d07_p36,,0.868523,0.028175,0.06,
27,d07_p37,,0.45009,0.00919088,0.06,
28,d07,,1.92595,0.235307,0.06,
28,d07_o37,,0.0630666,0.000191131,0.06,
28,d07_p07,,1.24179,0.0538926,0.06,
28,d07_p08,,0.860744,0.0526542,0.06,
28,d07_p09,,0.31946,0.00615089,0.06,
28,d07_p36,,0.405539,0.0102739,0.06,
28,d07_p36,,0.596466,0.014604,0.06,
28,d07_p37,,0.436915,0.00775529,0.06,
29,d07,,1.97836,0.223759,0.06,
29,d07_o37,,0.0630666,0.000191131,0.06,
29,d07_p07,,0.785567,0.0295719,0.06,
29,d07_p08,,0.793051,0.0469499,0.06,
29,d07_p09,,0.342077,0.00691108,0.06,
29,d07_p36,,0.21601,0.00315335,0.06,
29,d07_p36,,0.201728,0.00294058,0.06,
30,d07,,1.86516,0.219906,0.06,
30,d07_o37,,0.0630666,0.000191131,0.06,
30,d07_p07,,0.423211,0.00875114,0.06,
30,d07_p08,,0.775009,0.0421122,0.06,
30,d07_p09,,0.389409,0.00697458,0.06,
31,d07,,1.8917,0.231165,0.06,
31,d07_p08,,0.7073,0.0267271,0.06,
31,d07_p09,,0.40097,0.00860811,0.06,
32,d07,,1.88647,0.235872,0.06,
32,d07_p08,,0.815917,0.0331149,0.06,
32,d07_p08,,0.98194,0.0478281,0.06,
32,d07_p09,,0.518617,0.015167,0.06,
32,d07_p12,,0.631431,0.0200273,0.06,
33,d07,,1.95536,0.249863,0.06,
33,d07_p08,,1.80145,0.1196,0.06,
33,d07_p09,,0.469738,0.0133421,0.06,
33,d07_p11_3D,,0.337797,0.0084543,0.06,
33,d07_p12,,1.11143,0.0563372,0.06,
34,d07,,1.97132,0.259677,0.06,
34,d07_c08b_asym,,0.353637,0.00784498,0.06,
34,d07_c11a_asym,,0.208968,0.00315667,0.06,
34,d07_cfa08_asym,,0.130646,0,0.06,
34,d07_cfa11a_asym,,0.0499735,0,0.06,
34,d07_o08,,0.113774,0.000622043,0.06,
34,d07_p08,,1.89753,0.133039,0.06,
34,d07_p09,,0.634053,0.0225887,0.06,
34,d07_p11_3D,,0.631529,0.0283435,0.06,
34,d07_p12,,1.36402,0.0784142,0.06,
34,d07r08_MAYBEYES PR-DDHPHP,,0.314411,0.00770937,0.06,
35,d07,,2.02356,0.291025,0.06,
35,d07_c08b_asym,,0.559704,0.0181036,0.06,
35,d07_c11a_asym,,0.4407,0.0128738,0.06,
35,d07_c12_asym,,0.351949,0.00759261,0.06,
35,d07_cfa08_asym,,0.212201,0,0.06,
35,d07_cfa11a_asym,,0.153126,0,0.06,
35,d07_cfa12_asym,,0.119414,0,0.06,
35,d07_o08,,0.113774,0.000622043,0.06,
35,d07_o09,,0.113774,0.000622043,0.06,
35,d07_o38,,0.117221,0.000660314,0.06,
35,d07_p08,,1.33575,0.109454,0.06,
35,d07_p09,,0.26856,0.00327372,0.06,
35,d07_p09,,0.678688,0.0284194,0.06,
35,d07_p11_3D,,0.812845,0.0440253,0.06,
35,d07_p12,,1.47079,0.0762584,0.06,
35,d07_p38,,0.390254,0.00554651,0.06,
35,d07r08_MAYBEYES PR-DDHPHP,,0.38416,0.0117179,0.06,
36,d07,,1.93358,0.267228,0.06,
36,d07_c08b_asym,,0.563974,0.0190283,0.06,
36,d07_c11a_asym,,0.432442,0.0126651,0.06,
36,d07_c12_asym,,0.67604,0.0151423,0.06,
36,d07_cfa08_asym,,0.22228,0,0.06,
36,d07_cfa11a_asym,,0.14748,0,0.06,
36,d07_cfa12_asym,,0.301392,0,0.06,
36,d07_o08,,0.113774,0.000622043,0.06,
36,d07_o09,,0.113774,0.000622043,0.06,
36,d07_o38,,0.117221,0.000660314,0.06,
36,d07_p08,,1.1915,0.0805254,0.06,
36,d07_p09,,0.777708,0.0340785,0.06,
36,d07_p09,,0.316633,0.00469243,0.06,
36,d07_p11_3D,,0.877252,0.0534058,0.06,
36,d07_p12,,1.54876,0.083946,0.06,
36,d07_p38,,0.446825,0.0123098,0.06,
37,d07,,1.97387,0.274189,0.06,
37,d07_c08b_asym,,0.428933,0.0111996,0.06,
37,d07_c11a_asym,,0.305968,0.00599954,0.06,
37,d07_c12_asym,,0.812468,0.0202291,0.06,
37,d07_cfa08_asym,,0.159893,0,0.06,
37,d07_cfa11a_asym,,0.0998129,0,0.06,
37,d07_cfa12_asym,,0.380075,0,0.06,
37,d07_o08,,0.113774,0.000622043,0.06,
37,d07_o09,,0.113774,0.000622043,0.06,
37,d07_p08,,0.944788,0.0550845,0.06,
37,d07_p09,,0.854926,0.0351188,0.06,
37,d07_p11_3D,,0.906248,0.0511397,0.06,
37,d07_p12,,1.56231,0.0845142,0.06,
37,d07_p38,,0.540489,0.0141111,0.06,
38,d07,,1.9717,0.267371,0.06,
38,d07_c12_asym,,0.912337,0.0203767,0.06,
38,d07_cfa12_asym,,0.454031,0,0.06,
38,d07_o09,,0.113774,0.000622043,0.06,
38,d07_p08,,0.595718,0.0252885,0.06,
38,d07_p09,,0.631347,0.0202726,0.06,
38,d07_p11_3D,,0.992404,0.0508967,0.06,
38,d07_p12,,1.71453,0.0963352,0.06,
38,d07_p38,,0.982509,0.0512648,0.06,
39,d07,,1.94633,0.263061,0.06,
39,d07_c12_asym,,0.519673,0.0103261,0.06,
39,d07_c12_asym,,0.319315,0.00562923,0.06,
39,d07_c38_asym,,0.387262,0.00769768,0.06,
39,d07_cfa12_asym,,0.133405,0,0.06,
39,d07_cfa12_asym,,0.238885,0,0.06,
39,d07_cfa38_asym,,0.143527,0,0.06,
39,d07_o09,,0.11378,0.000622111,0.06,
39,d07_p09,,0.508724,0.0116142,0.06,
39,d07_p11_3D,,0.957904,0.0320621,0.06,
39,d07_p12,,1.845,0.11988,0.06,
39,d07_p38,,1.27089,0.0850786,0.06,
39,d07ser12_YES-DDH-PHP,,0.13426,0.000625969,0.06,
40,d07,,1.99981,0.260054,0.06,
40,d07_c12_asym,,0.284747,0.00475838,0.06,
40,d07_c12_asym,,0.617642,0.0144833,0.06,
40,d07_c38_asym,,0.667021,0.0157431,0.06,
40,d07_cfa12_asym,,0.110872,0,0.06,
40,d07_cfa12_asym,,0.277478,0,0.06,
40,d07_cfa38_asym,,0.297741,0,0.06,
40,d07_o10,,0.103512,0.000514881,0.06,
40,d07_o11,,0.114256,0.000627335,0.06,
40,d07_p10,,0.5177,0.010508,0.06,
40,d07_p11_3D,,1.18504,0.0466169,0.06,
40,d07_p12,,1.96705,0.129497,0.06,
40,d07_p38,,1.28701,0.0867507,0.06,
40,d07ser12_YES-DDH-PHP,,0.13426,0.000625969,0.06,
41,d07,,2.00895,0.262784,0.06,
41,d07_c12_asym,,0.442586,0.00996038,0.06,
41,d07_c38_asym,,0.611999,0.0181313,0.06,
41,d07_cfa12_asym,,0.185065,0,0.06,
41,d07_cfa38_asym,,0.255365,0,0.06,
41,d07_o10,,0.103512,0.000514881,0.06,
41,d07_o11,,0.114256,0.000627335,0.06,
41,d07_o11_BRANCH,,1.13979,0.0666539,0.06,
41,d07_p10,,0.437672,0.0101693,0.06,
41,d07_p11_3D,,1.14867,0.0529353,0.06,
41,d07_p12,,2.11542,0.144162,0.06,
41,d07_p38,,1.31258,0.0819147,0.06,
41,d07ser12_YES-DDH-PHP,,0.13428,0.00062608,0.06,
42,d07,,2.22324,0.284874,0.06,
42,d07_c12_asym,,0.33914,0.00671616,0.06,
42,d07_c38_asym,,0.599094,0.0142019,0.06,
42,d07_cfa12_asym,,0.137556,0,0.06,
42,d07_cfa38_asym,,0.238237,0,0.06,
42,d07_o10,,0.103512,0.000514881,0.06,
42,d07_o11,,0.114256,0.000627335,0.06,
42,d07_o12,,0.104703,0.000526806,0.06,
42,d07_p10,,0.489929,0.0163643,0.06,
42,d07_p11_3D,,1.08433,0.0580665,0.06,
42,d07_p12,,2.33093,0.162754,0.06,
42,d07_p38,,1.05329,0.0532114,0.06,
42,d07ser12_YES-DDH-PHP,,0.13428,0.00062608,0.06,
43,d07,,2.04125,0.254418,0.06,
43,d07_o10,,0.103509,0.000514867,0.06,
43,d07_o11,,0.114289,0.00062769,0.06,
43,d07_o12,,0.104686,0.000526636,0.06,
43,d07_p10,,0.916558,0.0277205,0.06,
43,d07_p11_3D,,0.239659,0.00367901,0.06,
43,d07_p11_3D,,1.13234,0.0664095,0.06,
43,d07_p12,,2.26499,0.161267,0.06,
43,d07_p38,,0.668396,0.0138203,0.06,
43,d07ser11_YES-DDH-PHP,,0.134276,0.000626036,0.06,
43,d07ser12_YES-DDH-PHP,,0.134276,0.000626036,0.06,
44,d07,,1.99565,0.276451,0.06,
44,d07_o11,,0.114274,0.00062752,0.06,
44,d07_o12,,0.104703,0.000526806,0.06,
44,d07_p10,,0.550992,0.0186957,0.06,
44,d07_p11_3D,,0.568997,0.0213331,0.06,
44,d07_p11_3D,,1.24563,0.0587915,0.06,
44,d07_p12,,2.32139,0.145424,0.06,
45,d07,,1.99521,0.276062,0.06,
45,d07_o11,,0.114274,0.00062752,0.06,
45,d07_o12,,0.104703,0.000526806,0.06,
45,d07_p10,,0.56528,0.0196491,0.06,
45,d07_p11_3D,,0.347493,0.00516701,0.06,
45,d07_p11_3D,,0.850515,0.0346615,0.06,
45,d07_p11_3D,,0.731732,0.0217355,0.06,
45,d07_p12,,0.99242,0.0537072,0.06,
45,d07_p12,,0.55107,0.0153127,0.06,
46,d07,,1.88557,0.243028,0.06,
46,d07_c11b_asym,,0.442321,0.0118783,0.06,
46,d07_cfa11b_asym,,0.160794,0,0.06,
46,d07_p10,,0.550245,0.0201287,0.06,
46,d07_p11_3D,,1.69674,0.0772438,0.06,
46,d07_p12,,0.6462,0.0278008,0.06,
47,d07,,1.90859,0.241193,0.06,
47,d07_c11b_asym,,0.398238,0.0086334,0.06,
47,d07_c39_sym,,0.475645,0.00929349,0.06,
47,d07_cfa11b_asym,,0.15839,0,0.06,
47,d07_cfa39_sym,,0.201226,0,0.06,
47,d07_o39,,0.0983705,0.00046501,0.06,
47,d07_p10,,0.639996,0.0277511,0.06,
47,d07_p11_3D,,1.45989,0.0743455,0.06,
47,d07_p12,,0.38775,0.0112547,0.06,
48,d07,,1.83603,0.229218,0.06,
48,d07_c39_sym,,0.552689,0.0118099,0.06,
48,d07_cfa39_sym,,0.237144,0,0.06,
48,d07_o39,,0.0983705,0.00046501,0.06,
48,d07_p10,,0.658965,0.0301936,0.06,
48,d07_p11_3D,,0.692817,0.0317722,0.06,
49,d07,,1.72871,0.202485,0.06,
49,d07_c39_sym,,0.451051,0.00946319,0.06,
49,d07_cfa39_sym,,0.19077,0,0.06,
49,d07_o39,,0.098353,0.000464851,0.06,
49,d07_p10,,0.740484,0.0384355,0.06,
49,d07_p11_3D,,0.3132,0.00607263,0.06,
50,d07,,1.67917,0.200316,0.06,
50,d07_c39_sym,,0.546519,0.0128471,0.06,
50,d07_cfa39_sym,,0.213525,0,0.06,
50,d07_o39,,0.098353,0.000464851,0.06,
50,d07_p10,,0.773652,0.0439954,0.06,
51,d07,,1.6632,0.193567,0.06,
51,d07_c39_sym,,0.430959,0.00926569,0.06,
51,d07_cfa39_sym,,0.159913,0,0.06,
51,d07_MT,,0.0313365,7.37102e-05,0.06,
51,d07_MT,,0.0313448,7.37426e-05,0.06,
51,d07_MT,,0.0313282,7.36777e-05,0.06,
51,d07_MT,,0.0313282,7.36777e-05,0.06,
51,d07_MT,,0.0313392,7.37199e-05,0.06,
51,d07_MT,,0.0313406,7.37264e-05,0.06,
51,d07_MT,,0.0313309,7.36875e-05,0.06,
51,d07_MT,,0.0313324,7.3694e-05,0.06,
51,d07_MT,,0.0313365,7.37102e-05,0.06,
51,d07_MT,,0.0313324,7.3694e-05,0.06,
51,d07_MT,,0.0313392,7.37199e-05,0.06,
51,d07_MT,,0.0313448,7.37426e-05,0.06,
51,d07_o39,,0.0983705,0.00046501,0.06,
51,d07_p10,,0.855806,0.0516059,0.06,
52,d07,,1.68543,0.199862,0.06,
52,d07_c10_asym,,0.318243,0.00684691,0.06,
52,d07_c39_sym,,0.409785,0.0076031,0.06,
52,d07_cfa10_asym,,0.112183,0,0.06,
52,d07_cfa39_sym,,0.154057,0,0.06,
52,d07_MT,,0.0313224,7.36453e-05,0.06,
52,d07_MT,,0.0313365,7.37102e-05,0.06,
52,d07_MT,,0.0313365,7.37102e-05,0.06,
52,d07_MT,,0.0313448,7.37426e-05,0.06,
52,d07_MT,,0.0313324,7.36939e-05,0.06,
52,d07_MT,,0.0313406,7.37264e-05,0.06,
52,d07_MT,,0.0313324,7.3694e-05,0.06,
52,d07_MT,,0.0313324,7.3694e-05,0.06,
52,d07_MT,,0.0313365,7.37102e-05,0.06,
52,d07_MT,,0.0313406,7.37264e-05,0.06,
52,d07_MT,,0.0313279,7.36745e-05,0.06,
52,d07_MT,,0.0313448,7.37426e-05,0.06,
52,d07_o39,,0.098353,0.000464851,0.06,
52,d07_p10,,0.854283,0.0455404,0.06,
53,d07,,1.71503,0.201997,0.06,
53,d07_c10_asym,,0.51159,0.0130777,0.06,
53,d07_c39_sym,,0.368022,0.00677081,0.06,
53,d07_cfa10_asym,,0.204774,0,0.06,
53,d07_cfa39_sym,,0.1363,0,0.06,
53,d07_o39,,0.098353,0.000464851,0.06,
53,d07_p10,,0.876817,0.04335,0.06,
54,d07,,1.77601,0.207315,0.06,
54,d07_c10_asym,,0.492979,0.0117748,0.06,
54,d07_c39_sym,,0.37836,0.00673456,0.06,
54,d07_cfa10_asym,,0.198543,0,0.06,
54,d07_cfa39_sym,,0.143593,0,0.06,
54,d07_o39,,0.098353,0.000464851,0.06,
54,d07_p10,,0.778277,0.0352278,0.06,
54,d07_p14,,0.465942,0.0103089,0.06,
55,d07,,1.82474,0.202286,0.06,
55,d07_c10_asym,,0.276778,0.00516885,0.06,
55,d07_cfa10_asym,,0.0953548,0,0.06,
55,d07_p10,,0.688556,0.0259488,0.06,
55,d07_p14,,0.54266,0.0165178,0.06,
56,d07,,1.89536,0.232097,0.06,
56,d07_o13,,0.0755302,0.000274141,0.06,
56,d07_p10,,0.412105,0.0105071,0.06,
56,d07_p13_3D,,0.573948,0.0164539,0.06,
56,d07_p13_3D,,0.773254,0.0392511,0.06,
56,d07_p14,,0.523716,0.0176398,0.06,
57,d07,,1.90468,0.217126,0.06,
57,d07__teamsymmquestionr14,,0.344677,0.00928606,0.06,
57,d07_c14_asym,,0.522868,0.0147506,0.06,
57,d07_cfa14_asym,,0.207161,0,0.06,
57,d07_o13,,0.0755302,0.000274141,0.06,
57,d07_p13_3D,,1.22352,0.0788554,0.06,
57,d07_p13_3D,,0.883283,0.0404865,0.06,
57,d07_p14,,0.889706,0.0415552,0.06,
57,d07ser13_YES SER - MAYBE SAN-DDH-PHP - ASK MASA,,0.134276,0.000626036,0.06,
58,d07,,1.78508,0.1962,0.06,
58,d07__teamsymmquestionr14,,0.344677,0.00928606,0.06,
58,d07_c14_asym,,0.553747,0.0147107,0.06,
58,d07_cfa14_asym,,0.202159,0,0.06,
58,d07_o13,,0.0755302,0.000274141,0.06,
58,d07_p13_3D,,1.22741,0.0898855,0.06,
