Object,Start,End,Count,Surface area,Flat area,Volume,
d01ax06b2ssvr20,95,95,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr21,95,95,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr22,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr23,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr24,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr25,94,94,1,0.00647172,0.000727139,4.36283e-05,
d01ax06b2ssvr26,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr27,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr28,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr29,94,94,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr3,97,97,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr30,93,93,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr31,93,93,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr32,93,93,1,0.00647172,0.000727139,4.36283e-05,
d01ax06b2ssvr33,92,92,1,0.00647172,0.000727139,4.36283e-05,
d01ax06b2ssvr34,92,92,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr35,92,92,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr36,92,92,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr37,92,92,1,0.00647172,0.000727139,4.36283e-05,
d01ax06b2ssvr38,91,91,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr39,91,91,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr4,97,97,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr40,91,91,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr41,91,91,1,0.00647172,0.000727139,4.36283e-05,
d01ax06b2ssvr42,90,90,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr43,90,90,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr44,90,90,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr45,89,89,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr46,89,89,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr47,89,89,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr48,88,88,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr5,97,97,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr6,96,96,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr7,96,96,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr8,96,96,1,0.00647088,0.000726948,4.36169e-05,
d01ax06b2ssvr9,96,96,1,0.00647172,0.000727139,4.36283e-05,
d01ax06ssvda,39,43,6,0.0206447,0.00123323,7.39936e-05,
d01ax06ssvr,36,44,115,0.395701,0.0236382,0.00141829,
d01ax07ssvda,41,44,10,0.0375754,0.00245123,0.000147074,
d01ax07ssvr,38,45,141,0.529857,0.0345681,0.00207408,
d01ax08b2c01,27,30,4,0.103634,0.029699,0.00178194,
d01ax08b2c02,24,26,3,0.0676212,0.0202176,0.00121306,
d01ax08b2cfa01,27,30,4,0.046319,0.046319,0,
d01ax08b2cfa02,24,26,3,0.0296564,0.0296564,0,
d01ax08b2ssvd1,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvd2,28,28,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvd3,24,24,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvd4,25,25,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr1,24,24,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr10,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr100,31,31,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr101,31,31,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr102,31,31,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr103,31,31,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr104,31,31,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr105,31,31,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr106,31,31,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr107,31,31,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr108,31,31,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr109,31,31,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr11,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr110,31,31,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr111,31,31,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr112,31,31,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr113,32,32,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr114,32,32,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr115,32,32,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr116,32,32,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr117,32,32,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr118,33,33,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr119,33,33,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr12,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr120,33,33,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr121,33,33,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr122,33,33,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr123,34,34,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr124,34,34,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr125,34,34,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr126,34,34,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr127,35,35,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr128,36,36,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr129,36,36,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr13,26,26,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr14,26,26,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr15,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr16,26,26,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr17,26,26,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr18,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr19,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr2,25,25,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr20,26,26,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr21,26,26,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr22,27,27,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr23,27,27,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr24,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr25,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr26,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr27,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr28,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr29,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr3,25,25,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr30,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr31,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr32,27,27,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr33,27,27,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr34,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr35,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr36,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr37,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr38,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr39,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr4,25,25,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr40,27,27,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr41,27,27,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr42,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr43,28,28,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr44,28,28,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr45,28,28,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr46,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr47,28,28,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr48,28,28,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr49,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr5,25,25,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr50,28,28,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr51,28,28,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr52,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr53,28,28,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr54,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr55,28,28,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr56,28,28,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr57,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr58,28,28,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr59,28,28,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr6,25,25,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr60,29,29,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr61,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr62,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr63,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr64,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr65,29,29,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr66,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr67,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr68,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr69,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr7,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr70,29,29,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr71,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr72,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr73,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr74,29,29,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr75,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr76,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr77,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr78,29,29,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr79,29,29,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr8,26,26,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr80,29,29,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr81,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr82,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr83,30,30,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr84,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr85,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr86,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr87,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr88,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr89,30,30,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr9,26,26,1,0.00493759,0.000423259,2.53956e-05,
d01ax08b2ssvr90,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr91,30,30,1,0.00493759,0.00042326,2.53956e-05,
d01ax08b2ssvr92,30,30,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr93,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr94,30,30,1,0.00493843,0.000423405,2.54043e-05,
d01ax08b2ssvr95,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr96,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr97,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr98,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08b2ssvr99,30,30,1,0.00493674,0.000423114,2.53868e-05,
d01ax08ssvda,54,56,5,0.0190299,0.00125743,7.54455e-05,
d01ax08ssvdb,62,64,10,0.0380548,0.00251418,0.000150851,
d01ax08ssvdc,68,68,2,0.00761215,0.000502993,3.01796e-05,
d01ax08ssvr,55,73,287,1.0922,0.0721605,0.00432963,
d01ax09ssvda,51,54,10,0.0451264,0.00353541,0.000212124,
d01ax09ssvr,45,54,177,0.83148,0.0683479,0.00410088,
d01ax10ssvda,67,69,8,0.0319454,0.00221464,0.000132879,
d01ax10ssvr,69,74,127,0.507146,0.0351592,0.00210955,
d01ax11ssvda,54,56,7,0.0307939,0.00235185,0.000141111,
d01ax11ssvdb,50,52,6,0.0263952,0.00201593,0.000120956,
d01ax11ssvr,41,62,208,0.915051,0.0698884,0.0041933,
d01ax12ssvda,61,68,21,0.0821206,0.00557522,0.000334513,
d01ax12ssvr,61,77,193,0.754724,0.0512385,0.00307431,
d01ax13ssvda,74,75,19,0.0833246,0.00634411,0.000380646,
d01ax13ssvdb,78,81,19,0.0833272,0.0063445,0.00038067,
d01ax13ssvr,76,86,301,1.32008,0.100511,0.00603065,
d01ax14ssvda,81,88,31,0.113288,0.00718758,0.000431255,
d01ax14ssvdb,83,88,16,0.0584814,0.00371102,0.000222661,
d01ax14ssvr,72,91,767,2.8031,0.177853,0.0106712,
d01ax15ssvda1,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda10,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda11,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda12,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda13,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda14,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda15,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda16,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda17,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda18,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda19,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda2,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda20,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda21,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda22,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda23,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda24,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda25,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda26,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda27,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda28,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda3,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda4,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda5,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda6,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvda7,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda8,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvda9,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr1,74,74,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr10,76,76,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr100,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr101,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr102,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr103,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr104,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr105,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr106,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr107,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr108,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr109,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr11,76,76,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr110,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr111,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr112,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr113,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr114,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr115,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr116,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr117,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr118,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr119,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr12,76,76,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr120,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr121,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr122,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr123,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr124,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr125,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr126,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr127,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr128,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr129,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr13,76,76,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr130,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr131,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr132,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr133,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr134,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr135,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr136,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr137,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr138,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr139,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr14,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr140,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr141,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr142,80,80,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr143,80,80,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr144,80,80,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr145,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr146,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr147,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr148,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr149,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr15,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr150,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr151,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr152,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr153,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr154,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr155,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr156,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr157,81,81,1,0.00272038,0.00012848,7.70883e-06,
