section,Trace,Comment,Length,Area,Thickness,
10,d08_p25,,1.69983,0.102804,0.06,
11,d08,,2.48288,0.271507,0.06,
11,d08_c25,,0.328002,0.00768857,0.06,
11,d08_cfa25,,0.0938107,0,0.06,
11,d08_p03,,0.164091,0.00203996,0.06,
11,d08_p25,,1.28655,0.103584,0.06,
12,d08,,2.50807,0.289708,0.06,
12,d08_p25,,1.26916,0.0903562,0.06,
13,d08,,2.54963,0.315222,0.06,
13,d08_p25,,1.10891,0.0623558,0.06,
14,d08,,2.62883,0.358675,0.06,
14,d08_o04,,0.087757,0.000370079,0.06,
14,d08_p04,,0.495252,0.0113864,0.06,
14,d08_p05,,0.446958,0.0114975,0.06,
14,d08_p25,,0.866035,0.0237571,0.06,
15,d08,,2.67422,0.37866,0.06,
15,d08_o04,,0.087757,0.000370079,0.06,
15,d08_o05,,0.0877525,0.00037004,0.06,
15,d08_p04,,0.981878,0.0295883,0.06,
15,d08_p05,,0.773351,0.0193924,0.06,
15,d08_p05,,1.0246,0.0615023,0.06,
16,d08,,2.69482,0.353632,0.06,
16,d08_o04,,0.087757,0.000370079,0.06,
16,d08_o05,,0.0877525,0.00037004,0.06,
16,d08_p04,,1.41578,0.0482994,0.06,
16,d08_p05,,0.976964,0.0545023,0.06,
16,d08_p05,,1.36166,0.110275,0.06,
17,d08,,2.88168,0.392293,0.06,
17,d08_c05,,0.523277,0.0167314,0.06,
17,d08_cfa05,,0.185761,0,0.06,
17,d08_o05,,0.0877525,0.00037004,0.06,
17,d08_p04,,0.725538,0.027497,0.06,
17,d08_p05,,1.16178,0.0811383,0.06,
17,d08_p05,,1.80711,0.159663,0.06,
18,d08,,3.0485,0.501532,0.06,
18,d08_c05,,0.619079,0.0232483,0.06,
18,d08_cfa05,,0.223097,0,0.06,
18,d08_o05,,0.0877525,0.00037004,0.06,
18,d08_p04,,0.650268,0.028707,0.06,
18,d08_p05,,1.96101,0.212336,0.06,
19,d08,,3.11168,0.587505,0.06,
19,d08_c05,,0.838746,0.0313898,0.06,
19,d08_c05,,0.291944,0.00627261,0.06,
19,d08_cfa05,,0.352024,0,0.06,
19,d08_cfa05,,0.0849554,0,0.06,
19,d08_o05,,0.087735,0.000369898,0.06,
19,d08_p04,,0.647448,0.0253375,0.06,
19,d08_p05,,1.87774,0.16632,0.06,
20,d08,,3.08072,0.596268,0.06,
20,d08_c04,,0.42893,0.0123311,0.06,
20,d08_c05,,0.395258,0.0110269,0.06,
20,d08_c05,,0.704077,0.0238881,0.06,
20,d08_cfa04,,0.147384,0,0.06,
20,d08_cfa05,,0.121796,0,0.06,
20,d08_cfa05,,0.293436,0,0.06,
20,d08_o05,,0.0877498,0.000370028,0.06,
20,d08_p04,,0.614025,0.0234267,0.06,
20,d08_p05,,1.89917,0.167938,0.06,
21,d08,,2.96348,0.534348,0.06,
21,d08_c04,,0.335506,0.00752239,0.06,
21,d08_c05,,0.396014,0.0107582,0.06,
21,d08_c05,,0.420686,0.0114143,0.06,
21,d08_cfa04,,0.117287,0,0.06,
21,d08_cfa05,,0.147607,0,0.06,
21,d08_cfa05,,0.152511,0,0.06,
21,d08_o05,,0.0877525,0.00037004,0.06,
21,d08_o05,,0.087735,0.000369898,0.06,
21,d08_o06,,0.112339,0.000606455,0.06,
21,d08_p04,,0.464469,0.0133124,0.06,
21,d08_p05,,2.06717,0.203116,0.06,
21,d08_p06,,0.432638,0.00820434,0.06,
22,d08,,2.83617,0.484879,0.06,
22,d08_c05,,0.383051,0.00892839,0.06,
22,d08_c05,,0.524527,0.013694,0.06,
22,d08_c08,,0.404557,0.0114527,0.06,
22,d08_cfa05,,0.151911,0,0.06,
22,d08_cfa05,,0.214308,0,0.06,
22,d08_cfa08,,0.128876,0,0.06,
22,d08_o05,,0.0877525,0.00037004,0.06,
22,d08_o05,,0.0877525,0.00037004,0.06,
22,d08_o06,,0.112339,0.000606455,0.06,
22,d08_o07,,0.140419,0.000947511,0.06,
22,d08_p04,,0.287656,0.00598597,0.06,
22,d08_p05,,1.99302,0.164004,0.06,
22,d08_p06,,0.483639,0.0112377,0.06,
22,d08_p07,,0.28024,0.00431884,0.06,
22,d08_p08,,0.603636,0.025007,0.06,
23,d08,,2.72782,0.456556,0.06,
23,d08_c05,,0.653455,0.0195908,0.06,
23,d08_c08,,0.56903,0.0227476,0.06,
23,d08_cfa05,,0.276527,0,0.06,
23,d08_cfa08,,0.19153,0,0.06,
23,d08_o05,,0.087735,0.000369898,0.06,
23,d08_o06,,0.112341,0.00060647,0.06,
23,d08_o07,,0.140419,0.000947511,0.06,
23,d08_p04,,0.17737,0.00209372,0.06,
23,d08_p05,,1.59555,0.0967134,0.06,
23,d08_p06,,0.569718,0.0130817,0.06,
23,d08_p07,,0.380309,0.00593069,0.06,
23,d08_p08,,0.788546,0.0456872,0.06,
24,d08,,2.57256,0.427561,0.06,
24,d08_c08,,0.479407,0.0151136,0.06,
24,d08_cfa08,,0.164683,0,0.06,
24,d08_o05,,0.087735,0.000369898,0.06,
24,d08_o06,,0.112341,0.00060647,0.06,
24,d08_o08,,0.0913615,0.000401105,0.06,
24,d08_p04,,0.0866145,0.000548592,0.06,
24,d08_p05,,1.05139,0.0358491,0.06,
24,d08_p06,,0.345971,0.0058128,0.06,
24,d08_p06,,0.338741,0.00632678,0.06,
24,d08_p07,,0.344854,0.0061827,0.06,
24,d08_p08,,0.426939,0.00711978,0.06,
24,d08_p08,,0.854397,0.0526211,0.06,
25,d08,,2.59422,0.404277,0.06,
25,d08_o08,,0.0913615,0.000401105,0.06,
25,d08_p06,,0.254635,0.0040197,0.06,
25,d08_p07,,0.318888,0.00776876,0.06,
25,d08_p08,,1.89457,0.090048,0.06,
26,d08,,2.50717,0.388338,0.06,
26,d08_c07,,0.363644,0.00974094,0.06,
26,d08_cfa07,,0.0459221,0,0.06,
26,d08_o08,,0.0913615,0.000401105,0.06,
26,d08_p06,,0.212142,0.00262286,0.06,
26,d08_p07,,0.550987,0.0213254,0.06,
26,d08_p08,,0.775619,0.0136657,0.06,
26,d08_p08,,0.724484,0.0366743,0.06,
27,d08,,2.54095,0.374311,0.06,
27,d08_c07,,0.454642,0.0142665,0.06,
27,d08_cfa07,,0.359608,0.00762246,0.06,
27,d08_p06,,0.468413,0.0152549,0.06,
27,d08_p07,,0.722215,0.037768,0.06,
27,d08_p08,,0.192355,0.0025464,0.06,
28,d08,,2.51296,0.334246,0.06,
28,d08_p06,,0.63317,0.025324,0.06,
28,d08_p07,,0.716441,0.0365586,0.06,
29,d08,,2.27149,0.295279,0.06,
29,d08_c06,,0.220205,0.00363038,0.06,
29,d08_cfa06,,0.0579048,0,0.06,
29,d08_o09,,0.0913615,0.000401105,0.06,
29,d08_p06,,0.580845,0.0238825,0.06,
29,d08_p07,,0.716435,0.0357899,0.06,
29,d08_p09,,0.28384,0.0034127,0.06,
30,d08,,2.24904,0.273311,0.06,
30,d08_c06,,0.285381,0.00564175,0.06,
30,d08_cfa06,,0.0907024,0,0.06,
30,d08_o09,,0.0913615,0.000401105,0.06,
30,d08_p06,,0.560318,0.0226304,0.06,
30,d08_p07,,0.518639,0.0199415,0.06,
30,d08_p09,,0.340915,0.00553227,0.06,
31,d08,,2.2181,0.251599,0.06,
31,d08_o09,,0.0913615,0.000401105,0.06,
31,d08_p06,,0.287985,0.00627519,0.06,
31,d08_p07,,0.260348,0.00495679,0.06,
31,d08_p09,,0.456047,0.0120558,0.06,
31,d08_p09,,0.327679,0.00493454,0.06,
32,d08,,2.12961,0.247483,0.06,
32,d08_c09,,0.249139,0.00471136,0.06,
32,d08_cfa09,,0.0634205,0,0.06,
32,d08_o09,,0.0913439,0.000400957,0.06,
32,d08_p09,,1.02649,0.0311597,0.06,
33,d08,,2.26764,0.249806,0.06,
33,d08_c09,,0.427457,0.0135622,0.06,
33,d08_cfa09,,0.345048,0.00761381,0.06,
33,d08_p09,,0.536932,0.0190461,0.06,
34,d08,,2.07451,0.242729,0.06,
34,d08_c09,,0.345048,0.00761381,0.06,
34,d08_p09,,0.252723,0.00475421,0.06,
35,d08,,2.08988,0.199412,0.06,
36,d08,,2.11049,0.203559,0.06,
37,d08,,2.06269,0.221133,0.06,
38,d08,,2.05794,0.219639,0.06,
39,d08,,2.07595,0.223628,0.06,
40,d08,,1.99924,0.216089,0.06,
41,d08,,2.04141,0.205591,0.06,
42,d08,,2.01896,0.207929,0.06,
43,d08,,1.97704,0.211231,0.06,
44,d08,,1.99111,0.206969,0.06,
45,d08,,2.00096,0.221757,0.06,
46,d08,,1.97409,0.230778,0.06,
47,d08,,1.88893,0.229754,0.06,
48,d08,,1.91305,0.226306,0.06,
49,d08,,1.77489,0.211062,0.06,
49,d08rsexclude01_MAYBE-DDH-PHP,,0.304373,0.00697592,0.06,
50,d08,,1.78582,0.205083,0.06,
50,d08_o28,,0.0547428,0.000144008,0.06,
50,d08_p28,,0.280416,0.00335122,0.06,
51,d08,,1.86461,0.219749,0.06,
51,d08_missedspine,,0.754189,0.0437727,0.06,
51,d08_o28,,0.0547413,0.000143999,0.06,
51,d08_p28,,0.571803,0.0163789,0.06,
52,d08,,1.71499,0.205716,0.06,
52,d08__cluster1begin,,0.983685,0.0727273,0.06,
52,d08_p28,,0.229816,0.00388396,0.06,
52,d08_p28,,0.205228,0.00266306,0.06,
53,d08,,1.74095,0.192438,0.06,
53,d08_c28,,0.33364,0.00797036,0.06,
53,d08_cfa28,,0.0690575,0,0.06,
53,d08_p28,,0.603122,0.0256813,0.06,
53,d08_p28,,0.436149,0.00835817,0.06,
54,d08,,1.72906,0.194345,0.06,
54,d08_c28,,0.409072,0.0124801,0.06,
54,d08_cfa28,,0.289069,0.00518327,0.06,
54,d08_p11,,0.741174,0.0241046,0.06,
54,d08_p28,,1.40937,0.0654771,0.06,
55,d08,,1.70069,0.189922,0.06,
55,d08_o11,,0.0877997,0.000370443,0.06,
55,d08_p11,,0.261004,0.00378337,0.06,
55,d08_p11,,1.17291,0.0639296,0.06,
55,d08_p28,,1.29077,0.0663183,0.06,
56,d08,,1.65387,0.18836,0.06,
56,d08_o11,,0.0877997,0.000370443,0.06,
56,d08_p11,,1.95094,0.169615,0.06,
56,d08_p11,,0.293041,0.00473028,0.06,
56,d08_p28,,0.76106,0.0412852,0.06,
56,d08sab11_YES SER-MAYBE SA-DDH-PHP ASK MASA,,0.15236,0.000806196,0.06,
57,d08,,1.70625,0.181194,0.06,
57,d08_o11,,0.0877997,0.000370443,0.06,
57,d08_p11,,1.99751,0.212809,0.06,
57,d08_p11,,0.879155,0.0302229,0.06,
57,d08sab11_YES SER-MAYBE SA-DDH-PHP ASK MASA,,0.15236,0.000806196,0.06,
58,d08,,1.66408,0.1711,0.06,
58,d08_o11,,0.0877997,0.000370443,0.06,
58,d08_p11,,3.20412,0.292558,0.06,
58,d08sab11_YES SER-MAYBE SA-DDH-PHP ASK MASA,,0.15236,0.000805942,0.06,
59,d08,,1.59099,0.162321,0.06,
59,d08_p11,,2.36188,0.275614,0.06,
59,d08sab11_YES SER-MAYBE SA-DDH-PHP ASK MASA,,0.15236,0.000805942,0.06,
60,d08,,1.5001,0.141029,0.06,
60,d08_p11,,2.24731,0.300172,0.06,
61,d08,,1.50627,0.142397,0.06,
61,d08_ax01_sym,,1.51453,0.100225,0.06,
61,d08_c11,,1.64125,0.109622,0.06,
61,d08_cfa11,,1.54555,0.0573957,0.06,
61,d08_cfa11,,0.402555,0,0.06,
61,d08_p11,,2.18812,0.256987,0.06,
62,d08,,1.54429,0.147648,0.06,
62,d08_ax01_sym,,1.48638,0.0843891,0.06,
62,d08_c11,,1.54593,0.101273,0.06,
62,d08_cfa11,,0.988711,0.0435048,0.06,
62,d08_p11,,1.59308,0.153996,0.06,
63,d08,,1.5352,0.149496,0.06,
63,d08_ax01_sym,,1.4165,0.0843586,0.06,
63,d08_c11,,1.00026,0.05586,0.06,
63,d08_p11,,1.34283,0.0871598,0.06,
64,d08,,1.55236,0.153863,0.06,
64,d08_ax01_sym,,1.41596,0.0846874,0.06,
64,d08_p11,,0.582103,0.0195456,0.06,
65,d08,,1.54597,0.154225,0.06,
65,d08_ax01_sym,,1.33094,0.0773579,0.06,
66,d08,,1.5797,0.157148,0.06,
66,d08_ax01_sym,,1.39759,0.0793392,0.06,
66,d08_p12,,0.383618,0.0108249,0.06,
67,d08,,1.63965,0.167783,0.06,
67,d08_ax01_sym,,1.45646,0.091138,0.06,
67,d08_p12,,1.23882,0.0779953,0.06,
68,d08,,1.65218,0.174529,0.06,
68,d08_ax01_sym,,1.56617,0.108815,0.06,
68,d08_c12,,0.600938,0.0211945,0.06,
68,d08_cfa12,,0.234103,0,0.06,
68,d08_MT,,0.0412892,0.000127964,0.06,
68,d08_MT,,0.0412886,0.000127959,0.06,
68,d08_MT,,0.0412886,0.000127959,0.06,
68,d08_MT,,0.0412789,0.000127908,0.06,
68,d08_MT,,0.0412809,0.000127921,0.06,
68,d08_MT,,0.0412809,0.000127921,0.06,
68,d08_MT,,0.0412803,0.000127917,0.06,
68,d08_MT,,0.0412972,0.000128015,0.06,
68,d08_MT,,0.0412831,0.000127929,0.06,
68,d08_MT,,0.0412748,0.000127887,0.06,
68,d08_MT,,0.0412831,0.000127929,0.06,
68,d08_p12,,1.61012,0.153403,0.06,
69,d08,,1.69225,0.180775,0.06,
69,d08_ax01_sym,,1.69214,0.123989,0.06,
69,d08_c12,,0.952333,0.0451167,0.06,
69,d08_cfa12,,0.395343,0,0.06,
69,d08_MT,,0.0412951,0.000128006,0.06,
69,d08_MT,,0.0412809,0.000127921,0.06,
69,d08_MT,,0.0412886,0.000127959,0.06,
69,d08_MT,,0.0412789,0.000127908,0.06,
69,d08_MT,,0.0412803,0.000127917,0.06,
69,d08_MT,,0.0412892,0.000127964,0.06,
69,d08_MT,,0.0412803,0.000127917,0.06,
69,d08_MT,,0.0412889,0.000127972,0.06,
69,d08_MT,,0.0412748,0.000127887,0.06,
69,d08_MT,,0.0412913,0.000127972,0.06,
69,d08_MT,,0.0412831,0.000127929,0.06,
69,d08_p12,,2.06906,0.241168,0.06,
69,d08ser12_MAYBE-ENDO-DDH-php,,0.15236,0.000806103,0.06,
70,d08,,1.58743,0.179175,0.06,
70,d08_ax01_sym,,1.72288,0.131783,0.06,
70,d08_c12,,0.54912,0.0197032,0.06,
70,d08_c12,,0.513268,0.0187284,0.06,
70,d08_c26_sym,,0.504627,0.0145925,0.06,
70,d08_cfa12,,0.195076,0,0.06,
70,d08_cfa12,,0.170627,0,0.06,
70,d08_cfa26,,0.177242,0,0.06,
70,d08_o12,,0.0877952,0.000370404,0.06,
70,d08_o26,,0.0597136,0.000171352,0.06,
70,d08_p12,,0.352481,0.00768099,0.06,
70,d08_p12,,2.18279,0.281315,0.06,
70,d08ser12_MAYBE-ENDO-DDH-php,,0.152359,0.000806098,0.06,
71,d08,,1.58482,0.18235,0.06,
71,d08_ax01_sym,,1.77401,0.143204,0.06,
71,d08_c12,,0.580641,0.0232769,0.06,
71,d08_c12,,0.616243,0.0255157,0.06,
71,d08_c26_sym,,0.434004,0.0118398,0.06,
71,d08_cfa12,,0.20696,0,0.06,
71,d08_cfa12,,0.222059,0,0.06,
71,d08_cfa26,,0.152343,0,0.06,
71,d08_o12,,0.0877952,0.000370404,0.06,
71,d08_o26,,0.0597136,0.000171352,0.06,
71,d08_p12,,2.78142,0.333845,0.06,
71,d08ser12_MAYBE-ENDO-DDH-php,,0.152358,0.000806107,0.06,
72,d08,,1.7043,0.194893,0.06,
72,d08_ax01_sym,,1.9796,0.184566,0.06,
72,d08_c12,,0.663096,0.0290647,0.06,
72,d08_c12,,0.525984,0.0182786,0.06,
72,d08_c26_sym,,0.317375,0.00685293,0.06,
72,d08_cfa12,,0.19311,0,0.06,
72,d08_cfa12,,0.238606,0,0.06,
72,d08_cfa26,,0.101785,0,0.06,
72,d08_o12,,0.0877952,0.000370404,0.06,
72,d08_o26,,0.0597312,0.000171449,0.06,
72,d08_p12,,2.65201,0.347579,0.06,
72,d08ser12_MAYBE-ENDO-DDH-php,,0.15236,0.000805841,0.06,
73,d08,,1.77565,0.203845,0.06,
73,d08_ax01_sym,,2.1799,0.220331,0.06,
73,d08_c12,,0.619714,0.0248796,0.06,
73,d08_c12,,0.608923,0.0227729,0.06,
73,d08_cfa12,,0.232198,0,0.06,
73,d08_cfa12,,0.231945,0,0.06,
73,d08_o12,,0.0877792,0.000370275,0.06,
73,d08_p12,,2.6415,0.342632,0.06,
73,d08ser12_MAYBE-ENDO-DDH-php,,0.152358,0.000806107,0.06,
74,d08,,1.78808,0.198392,0.06,
74,d08_ax01_sym,,2.33996,0.263278,0.06,
74,d08_c12,,0.636,0.0258253,0.06,
74,d08_c12,,0.51274,0.0175966,0.06,
74,d08_cfa12,,0.172401,0,0.06,
74,d08_cfa12,,0.234813,0,0.06,
74,d08_o12,,0.0877952,0.000370404,0.06,
74,d08_p12,,2.21335,0.305944,0.06,
74,d08_p12,,0.463119,0.0137381,0.06,
74,d08ser12_MAYBE-ENDO-DDH-php,,0.152358,0.000806107,0.06,
75,d08,,1.77876,0.197421,0.06,
75,d08_ax01_sym,,2.35198,0.283548,0.06,
75,d08_c12,,0.437875,0.0142546,0.06,
75,d08_c12,,0.41784,0.0116734,0.06,
75,d08_cfa12,,0.134848,0,0.06,
75,d08_cfa12,,0.138801,0,0.06,
75,d08_o12,,0.0877967,0.000370417,0.06,
75,d08_p12,,2.13209,0.288758,0.06,
75,d08_p12,,0.545139,0.0113539,0.06,
75,d08ser12_MAYBE-ENDO-DDH-php,,0.152338,0.00080598,0.06,
76,d08,,1.86112,0.214915,0.06,
76,d08_ax01_sym,,2.39134,0.302858,0.06,
76,d08_c12,,0.275664,0.00573225,0.06,
76,d08_c12,,0.394411,0.0106496,0.06,
76,d08_cfa12,,0.126414,0,0.06,
76,d08_cfa12,,0.0622485,0,0.06,
76,d08_o12,,0.0877967,0.000370417,0.06,
76,d08_p12,,0.352193,0.00619875,0.06,
76,d08_p12,,1.93234,0.254026,0.06,
77,d08,,1.91003,0.227726,0.06,
77,d08_ax01_c01_sym,,0.194051,0.00247681,0.06,
77,d08_ax01_sym,,2.34082,0.299615,0.06,
77,d08_p12,,1.56734,0.166518,0.06,
78,d08,,1.91744,0.225624,0.06,
78,d08_ax01_sym,,2.31404,0.312718,0.06,
78,d08_o13,,0.0999823,0.000480371,0.06,
78,d08_p12,,1.17315,0.0896179,0.06,
78,d08_p13,,0.295648,0.00374251,0.06,
79,d08,,1.89542,0.225127,0.06,
79,d08_ax01_c01_sym,,0.454125,0.0100659,0.06,
79,d08_ax01_sym,,2.22385,0.302313,0.06,
79,d08_o13,,0.0999823,0.000480371,0.06,
79,d08_p12,,0.823961,0.0377797,0.06,
79,d08_p13,,0.348944,0.00706695,0.06,
79,d08_p13,,0.366237,0.00705546,0.06,
79,d08_p14,,0.448048,0.0131596,0.06,
80,d08,,1.87433,0.220205,0.06,
80,d08_ax01_c01_sym,,0.481597,0.0114864,0.06,
80,d08_ax01_sym,,2.18676,0.320085,0.06,
80,d08_c13,,0.47059,0.0153249,0.06,
80,d08_cfa13,,0.15833,0,0.06,
80,d08_o13,,0.0999648,0.000480209,0.06,
80,d08_p13,,0.865903,0.0384736,0.06,
80,d08_p13,,0.870498,0.0235992,0.06,
80,d08_p14,,0.729173,0.0348891,0.06,
81,d08,,1.86493,0.223624,0.06,
81,d08_ax01_c01_sym,,0.537093,0.0126097,0.06,
81,d08_ax01_sym,,2.32263,0.361725,0.06,
81,d08_c13,,0.731457,0.030847,0.06,
81,d08_c14,,0.383908,0.010835,0.06,
81,d08_cfa13,,0.284256,0,0.06,
81,d08_cfa14,,0.117887,0,0.06,
81,d08_o13,,0.0999648,0.000480209,0.06,
81,d08_p13,,0.239066,0.00261312,0.06,
81,d08_p13,,1.1324,0.0679065,0.06,
81,d08_p13,,0.549841,0.0134991,0.06,
81,d08_p14,,1.01226,0.0645119,0.06,
82,d08,,1.9964,0.215492,0.06,
82,d08_ax01_c01_sym,,0.574246,0.0110959,0.06,
82,d08_ax01_sym,,2.35597,0.371565,0.06,
82,d08_c13,,0.420091,0.0121929,0.06,
82,d08_c14,,0.598633,0.022515,0.06,
82,d08_cfa13,,0.105131,0,0.06,
82,d08_cfa14,,0.218721,0,0.06,
82,d08_p13,,1.28582,0.0926583,0.06,
82,d08_p13,,0.992624,0.0324122,0.06,
82,d08_p14,,1.36304,0.0860148,0.06,
82,d08rs02_maybeNO-DDH-PHP,,0.363491,0.0104711,0.06,
83,d08,,2.35845,0.270318,0.06,
83,d08_ax01_c01_sym,,0.41732,0.00635089,0.06,
83,d08_ax01_sym,,2.36108,0.357533,0.06,
83,d08_c14,,0.794827,0.0320662,0.06,
83,d08_cfa14,,0.313973,0,0.06,
83,d08_o14,,0.0999796,0.000480357,0.06,
83,d08_p13,,2.59874,0.158499,0.06,
83,d08_p14,,1.555,0.104046,0.06,
84,d08,,2.15759,0.251345,0.06,
84,d08_ax01_sym,,2.32069,0.358206,0.06,
84,d08_c14,,0.739367,0.0289292,0.06,
84,d08_cfa14,,0.299293,0,0.06,
84,d08_o14,,0.0999796,0.000480357,0.06,
84,d08_p13,,2.0537,0.136932,0.06,
84,d08_p14,,1.20819,0.0772953,0.06,
85,d08,,2.12927,0.229552,0.06,
85,d08_ax01_sym,,2.30571,0.357148,0.06,
85,d08_c14,,0.712003,0.0262646,0.06,
85,d08_cfa14,,0.286539,0,0.06,
85,d08_p13,,0.836651,0.0268081,0.06,
85,d08_p13,,0.642508,0.0276126,0.06,
85,d08_p14,,0.969321,0.0508252,0.06,
85,d08rh13_MAYBE? ask KH,,0.335593,0.00798551,0.06,
86,d08,,1.90462,0.189876,0.06,
86,d08_ax01_sym,,2.19492,0.301846,0.06,
86,d08_p14,,0.548894,0.0158783,0.06,
86,d08_p15,,0.212212,0.00290331,0.06,
87,d08,,1.92748,0.185435,0.06,
87,d08_ax01_sym,,2.12625,0.248204,0.06,
87,d08_p15,,0.486239,0.0161791,0.06,
88,d08,,1.96308,0.183701,0.06,
88,d08_ax01_sym,,1.89838,0.245732,0.06,
88,d08_p15,,0.737289,0.030582,0.06,
89,d08,,2.01956,0.19569,0.06,
89,d08_ax01_sym,,1.8817,0.212236,0.06,
89,d08_c15,,0.441744,0.0128359,0.06,
89,d08_o15,,0.0999648,0.000480209,0.06,
89,d08_p15,,1.05954,0.0546721,0.06,
90,d08,,1.9668,0.198319,0.06,
90,d08_ax01_sym,,1.67801,0.166039,0.06,
90,d08_c15,,0.67443,0.0280291,0.06,
90,d08_cfa15,,0.441744,0.0128359,0.06,
90,d08_cfa15,,0.0946814,0,0.06,
90,d08_o15,,0.0999648,0.000480209,0.06,
90,d08_p15,,1.34987,0.0791995,0.06,
91,d08,,2.10713,0.197493,0.06,
91,d08_ax01_sym,,1.54811,0.141015,0.06,
91,d08_c15,,0.797396,0.0375843,0.06,
91,d08_cfa15,,0.300308,0,0.06,
91,d08_o15,,0.0999648,0.000480209,0.06,
91,d08_p15,,0.333587,0.00595548,0.06,
91,d08_p15,,1.03261,0.067191,0.06,
92,d08,,2.09943,0.190605,0.06,
92,d08_ax01_sym,,1.48785,0.131296,0.06,
92,d08_c15,,0.690998,0.0281965,0.06,
92,d08_cfa15,,0.263545,0,0.06,
92,d08_o15,,0.0999648,0.000480209,0.06,
92,d08_p15,,0.174727,0.00155942,0.06,
92,d08_p15,,1.1479,0.081496,0.06,
93,d08,,2.08243,0.183282,0.06,
93,d08_ax01_sym,,1.57943,0.141812,0.06,
93,d08_c15,,0.579729,0.019487,0.06,
93,d08_cfa15,,0.21705,0,0.06,
93,d08_p15,,1.07827,0.078566,0.06,
94,d08,,1.96681,0.17137,0.06,
94,d08_ax01_sym,,1.57912,0.14417,0.06,
94,d08_p15,,1.00717,0.0683368,0.06,
95,d08,,1.95016,0.184619,0.06,
95,d08_ax01_sym,,1.63701,0.149475,0.06,
95,d08_p15,,0.278068,0.00507892,0.06,
96,d08,,2.04064,0.190851,0.06,
96,d08_ax01_sym,,1.61267,0.151469,0.06,
97,d08,,2.07085,0.186652,0.06,
97,d08_ax01_sym,,1.34345,0.106444,0.06,
98,d08,,2.18048,0.205346,0.06,
98,d08_ax01_sym,,1.27136,0.090474,0.06,
99,d08,,2.22044,0.232903,0.06,
99,d08_ax01_sym,,1.18388,0.0770265,0.06,
100,d08,,2.31311,0.249048,0.06,
100,d08_ax01_sym,,1.19796,0.0716993,0.06,
101,d08,,2.32209,0.272451,0.06,
101,d08_ax01_sym,,1.11944,0.0714174,0.06,
102,d08,,2.30693,0.267877,0.06,
102,d08_ax01_sym,,1.15668,0.079861,0.06,
103,d08,,2.25824,0.246832,0.06,
103,d08_ax01_sym,,1.30028,0.101305,0.06,
104,d08,,2.38465,0.259418,0.06,
104,d08_ax01_sym,,1.46713,0.118308,0.06,
105,d08,,2.34658,0.266029,0.06,
105,d08_ax01_sym,,1.38731,0.11925,0.06,
106,d08,,2.30282,0.252498,0.06,
106,d08_ax01_sym,,1.39766,0.123393,0.06,
107,d08,,2.30969,0.234389,0.06,
107,d08_ax01_sym,,1.45746,0.108993,0.06,
108,d08,,2.40792,0.248433,0.06,
108,d08_ax01_sym,,1.36006,0.101312,0.06,
109,d08,,2.3663,0.234405,0.06,
